"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EFNA5",1.20377068243743e-135,3.68786879335037,0.973,0.454,2.08517157611812e-131
"DNAH11",6.86480409344743e-133,-2.26526086933672,0.643,0.995,1.18912136506696e-128
"CCND1",3.92550786150314e-130,-2.37546711225525,0.779,0.979,6.79976471769573e-126
"PROM1",4.93771780870159e-116,-3.93773592418214,0.227,0.879,8.55311478823289e-112
"EDIL3",4.77860975797577e-115,5.29566770652456,0.813,0.132,8.27750782276562e-111
"TENM3",1.25999241129032e-113,7.09691295363376,0.738,0.028,2.18255885483709e-109
"VEGFA",3.20894994673338e-113,-1.7275178150158,0.828,0.992,5.55854309773157e-109
"CLU",1.71780650848466e-105,-2.69501446622634,0.627,0.947,2.97558443399713e-101
"IGF2BP3",2.79260491227381e-104,4.96164935053948,0.725,0.056,4.83735022904069e-100
"TNS1",1.69010493428866e-100,-2.62123400549028,0.432,0.933,2.92759976717482e-96
"PDE10A",6.26011645467748e-100,5.07308918610759,0.721,0.073,1.08437737227923e-95
"PLEKHA1",5.34174165831633e-98,-2.11998327110265,0.705,0.954,9.25296490053554e-94
"ZBTB20",1.61947373639976e-92,-1.24800689602482,0.947,0.991,2.80525240619166e-88
"ALPK3",3.12743169977293e-90,-4.61253186706313,0.154,0.737,5.41733719034666e-86
"MMP16",2.57065500999757e-84,5.71789924222968,0.566,0.03,4.45288860831778e-80
"IGF2BP2",9.68255363327039e-82,2.85803164500975,0.805,0.232,1.6772119403551e-77
"RIPOR2",8.73976226852016e-81,-4.90256606808051,0.038,0.564,1.51390162015306e-76
"FBXL7",2.9705009218528e-80,5.36019149356628,0.602,0.058,5.14550169683342e-76
"VCAN",1.42500939106138e-79,1.99161481881086,0.939,0.613,2.46840126719653e-75
"RYR2",5.3439961451759e-79,5.63471064739492,0.597,0.047,9.25687012267369e-75
"MACC1",1.18459731488825e-78,-2.61995998238307,0.453,0.845,2.05195946884943e-74
"RANBP17",9.17509467281705e-77,4.75873812660627,0.556,0.04,1.58930989922537e-72
"SCIN",4.22092496927976e-76,-4.6906617825344,0.073,0.614,7.3114862317864e-72
"PKHD1",4.31495915707871e-75,-2.29097832402397,0.409,0.825,7.47437225189173e-71
"SPP1",6.56766727244652e-75,-1.7173721221976,0.6,0.968,1.13765132493319e-70
"VPS13B",1.20096806086365e-72,1.56587918062495,0.911,0.659,2.08031687502801e-68
"TSPAN5",6.22086233722889e-72,4.17567672020794,0.617,0.091,1.07757777405479e-67
"MSR1",7.5506838754792e-71,4.80411549309495,0.547,0.078,1.30792946091051e-66
"NALCN",4.34778878119194e-70,3.62602944585062,0.614,0.092,7.53123972678068e-66
"NRCAM",3.14601521029993e-69,-2.94389646801966,0.197,0.705,5.44952754728154e-65
"TPD52",5.06824182311321e-69,2.36844019697603,0.729,0.234,8.7792084859967e-65
"JCAD",5.72471303947387e-68,5.00519534945597,0.512,0.01,9.91634792697663e-64
"GNGT1",1.19647569521086e-67,5.60420462888827,0.575,0.063,2.07253519924426e-63
"PTPRF",1.41251837433659e-66,2.11512533456244,0.764,0.296,2.44676432802584e-62
"NAV1",1.50436511290806e-66,3.04716246474965,0.702,0.23,2.60586124857935e-62
"JAKMIP2",2.01903314658467e-66,3.88382695767066,0.542,0.046,3.49736921651396e-62
"FHIT",3.82201416327721e-66,-1.3866868844016,0.807,0.944,6.62049293362879e-62
"TMTC2",5.48508188831006e-66,-1.72104392595388,0.7,0.887,9.50125884693069e-62
"STOX2",6.35019680289797e-66,-1.56309624974843,0.777,0.915,1.09998109019799e-61
"CSGALNACT1",8.4887881792179e-66,4.29660000147864,0.485,0.029,1.47042788840412e-61
"CFH",2.97631948958133e-65,2.92325237240218,0.607,0.132,5.15558061985278e-61
"ASPH",4.14688555609122e-65,1.56957187958413,0.898,0.705,7.18323516026121e-61
"VEGFC",1.8353789171815e-64,4.45957765171292,0.512,0.071,3.17924336034179e-60
"ARID5B",1.72272840920602e-63,-1.88362694990507,0.794,0.9,2.98411015042667e-59
"DENND2A",8.68762347889598e-63,4.23418762394651,0.56,0.063,1.50487013901436e-58
"DPYSL3",9.40407673915319e-63,2.92729189994824,0.627,0.121,1.62897417275612e-58
"CLIC4",7.85702207531863e-62,-1.77111578364582,0.705,0.863,1.36099336388669e-57
"PADI2",6.93683989233655e-61,-3.67510982088012,0.127,0.638,1.20159940615054e-56
"ADORA2B",9.96361063490603e-61,5.16206310416094,0.446,0.012,1.72589663417842e-56
"PXN",7.81118534849513e-60,2.31756681869681,0.757,0.265,1.35305352606633e-55
"GRM8",2.00434571401136e-59,-2.79883017895265,0.223,0.695,3.47192764581047e-55
"XKR9",2.40534301783238e-59,4.59426194135746,0.445,0.02,4.16653517548925e-55
"LRP11",1.10849578458737e-58,2.53065307393071,0.551,0.099,1.92013639806223e-54
"ABLIM1",1.30312759070895e-58,-1.60657723585762,0.75,0.878,2.25727761262604e-54
"PPP2R2C",1.60437953397799e-57,5.17961879980742,0.422,0.009,2.77910622875668e-53
"TXNIP",1.93213314788043e-57,-2.42851829874516,0.495,0.806,3.34684103875849e-53
"ZC3H12B",2.65666236002341e-57,2.76453534492608,0.539,0.079,4.60187054003254e-53
"SYCP2",4.74297618223672e-57,3.59413894397129,0.445,0.038,8.21578334287044e-53
"NLRP1",9.13578393439692e-57,5.56130874180708,0.403,0.009,1.58250049311623e-52
"OSBPL3",9.34275749862522e-57,1.94231430233139,0.766,0.398,1.61835245391186e-52
"HECW1",1.63764714621721e-56,3.71054294040016,0.417,0.014,2.83673238667746e-52
"MXRA7",6.58836219104126e-56,-1.97788347015545,0.578,0.764,1.14123609873217e-51
"AKAP12",6.91544589710401e-56,-1.21904238269616,0.67,0.969,1.19789353829636e-51
"IGFBP4",7.29967455158737e-56,5.89067454270976,0.403,0.012,1.26444962582596e-51
"DNAJC6",7.30087026757769e-56,4.27466515669562,0.546,0.103,1.26465674774981e-51
"MT-ND4L",7.15425858328876e-55,2.29490734345768,0.627,0.165,1.23926067179728e-50
"ANK2",8.1473641540225e-55,-1.8873923408033,0.475,0.781,1.41128641875978e-50
"LRMDA",8.9455874852416e-55,-1.15732265087297,0.653,0.939,1.54955466419355e-50
"ROBO1",1.71057581185671e-54,4.72820484757091,0.421,0.032,2.96305942129819e-50
"SYT1",2.4112123237264e-54,4.26571672094428,0.486,0.054,4.17670198715888e-50
"AIF1L",6.21417507545625e-54,-4.32564081322705,0.069,0.488,1.07641940657053e-49
"STEAP3",6.3237954330324e-54,3.56263687494352,0.464,0.041,1.09540784490987e-49
"TIMP2",1.43876931590961e-53,3.31645426620604,0.488,0.062,2.49223620901863e-49
"MTFR1",3.5172988215367e-53,2.66387752372784,0.561,0.107,6.09266501866588e-49
"AQP1",3.71438943539302e-53,-3.96684611159871,0.084,0.517,6.43406537998779e-49
"MYO6",1.79295122760332e-52,-1.79020040828664,0.635,0.829,3.10575011645447e-48
"MT-CO2",1.93637406621411e-52,1.63109258733997,0.832,0.54,3.35418715749608e-48
"CARD11",4.69015022347418e-52,3.89955373319498,0.428,0.028,8.12427821710197e-48
"APP",7.82378001005926e-52,-0.885043767713835,0.931,0.972,1.35523517334246e-47
"CADM1",1.81691674632606e-51,-1.61568901935606,0.764,0.894,3.14726318798601e-47
"PPM1H",2.13984210395079e-51,3.11142231998481,0.498,0.087,3.70663449246356e-47
"ADCY7",2.2695481356408e-51,4.65735377246286,0.384,0.021,3.93131128055699e-47
"ADAMTS12",3.00442092179956e-51,5.8733930207095,0.475,0.077,5.20425792074119e-47
"FAM107B",6.2136429489631e-51,1.94630305316609,0.837,0.438,1.07632723161939e-46
"ANXA6",7.85983292118524e-51,3.93841097281068,0.436,0.043,1.36148025860771e-46
"HMGA2",9.53438551976533e-51,2.71765569102527,0.686,0.24,1.65154625973375e-46
"TPM1",9.73097075427674e-51,-1.35848258108663,0.849,0.911,1.68559875405582e-46
"TCF7L1",1.41230276287798e-50,3.2728888855773,0.523,0.065,2.44639084585723e-46
"COL11A1",1.71236134482946e-50,4.37109345446186,0.467,0.044,2.96615232151359e-46
"GJC1",1.99061233247784e-50,4.33230412913465,0.432,0.032,3.44813868231811e-46
"RETREG1",2.03272172236825e-50,-1.75411383161918,0.456,0.803,3.52108056748628e-46
"SOX6",2.87139052463194e-50,-1.45821176953254,0.606,0.836,4.97382266676745e-46
"MIPOL1",3.90543875974459e-50,2.30593139535634,0.631,0.168,6.76500101962959e-46
"DOCK5",4.76234048452519e-50,2.120854153452,0.721,0.319,8.24932618729453e-46
"COL6A1",4.91098607123078e-50,2.91127207306683,0.523,0.12,8.50681007258595e-46
"C5orf46",1.60683054494303e-49,-1.88821045851471,0.306,0.71,2.78335186995032e-45
"TFAP2A",1.77158689819402e-49,3.96785070868177,0.363,0.009,3.06874282505168e-45
"COL23A1",2.23104030608654e-49,-1.65101320284197,0.382,0.806,3.86460801820311e-45
"TNS3",4.88724964133249e-49,1.30925286333748,0.909,0.666,8.46569382871614e-45
"TRNP1",1.27142889501703e-48,3.44913554914274,0.436,0.046,2.20236913194849e-44
"BHLHE41",1.49326793501764e-48,-1.8641036745879,0.397,0.759,2.58663871703756e-44
"DOK5",1.52168438913476e-48,-2.69465877375506,0.197,0.629,2.63586169885923e-44
"MT-ND1",1.5846152266751e-48,1.58586517694651,0.801,0.439,2.7448704956466e-44
"BASP1",1.84732040019716e-48,5.11244341883605,0.409,0.018,3.19992839722153e-44
"EXT1",2.06301111373551e-48,3.01639211259095,0.864,0.635,3.57354785121264e-44
"SPIDR",3.63161944263277e-48,1.48572271903898,0.863,0.641,6.29069119852849e-44
"GPR135",3.99380878325418e-48,2.40612811662371,0.541,0.119,6.91807557435289e-44
"MTCL1",5.57939815958355e-48,2.35783437279601,0.794,0.429,9.66463349203062e-44
"PRR16",5.75262986348079e-48,4.56774383573785,0.48,0.102,9.96470544952142e-44
"RORA",1.51275459658638e-47,-1.17592950471243,0.883,0.954,2.62039351220692e-43
"RNASET2",1.85062256171878e-47,2.9916392852786,0.619,0.162,3.20564840140927e-43
"COL5A1",2.53583523272233e-47,3.76425674886608,0.396,0.04,4.39257379012161e-43
"PYGL",4.18631560794505e-47,2.05149606303749,0.655,0.226,7.25153589608241e-43
"SLC22A23",5.45159195471365e-47,3.81799420055164,0.377,0.021,9.44324758395498e-43
"VIM",5.71306158637678e-47,-1.15122367504903,0.882,0.965,9.89616527992185e-43
"POU3F3",6.44104555476121e-47,-1.85870905152826,0.415,0.736,1.11571791099574e-42
"BCL2",9.32262680482177e-47,-1.85244559223927,0.34,0.726,1.61486541513123e-42
"THSD4",1.26800213483894e-46,2.59014953743093,0.648,0.2,2.196433297968e-42
"YWHAZ",1.36083510189606e-46,1.35021235297717,0.842,0.604,2.35723856350436e-42
"PDE1C",1.66425787868841e-46,5.11436872952195,0.491,0.115,2.88282749746407e-42
"FN1",1.93659589480345e-46,3.12472484845755,0.656,0.218,3.35457140897854e-42
"CNIH3",2.1113488002636e-46,2.3747937822948,0.573,0.15,3.65727839181661e-42
"BAZ2B",2.27955583222304e-46,-1.31536199819003,0.774,0.866,3.94864661257675e-42
"ADGRG6",2.71045800914952e-46,2.30680860451567,0.606,0.203,4.6950553634488e-42
"LOXL2",2.87760599686068e-46,1.56318414274761,0.708,0.302,4.98458910776207e-42
"QPRT",4.74689964705705e-46,2.55918713355737,0.456,0.055,8.22257956863223e-42
"PTPRD",5.34804679762636e-46,-1.37024768775317,0.606,0.856,9.26388666284839e-42
"COL6A3",6.49063348993115e-46,3.78260916890006,0.507,0.093,1.12430753312587e-41
"SLC16A10",7.26471233396056e-46,-3.76422471478029,0.097,0.513,1.25839347048865e-41
"ZNF804A",9.93271227767022e-46,5.18576692950111,0.383,0.035,1.72054442073803e-41
"NID1",1.20664614291598e-45,2.80724472977422,0.467,0.073,2.09015244875906e-41
"NLGN1",2.05355915980981e-45,-1.02330476747246,0.762,0.951,3.55717517662256e-41
"TFB1M",3.40584407313304e-45,2.66957826225831,0.644,0.234,5.89960310348106e-41
"ESRRG",3.48506896135914e-45,-1.76798906708363,0.398,0.791,6.0368364548663e-41
"CYTH3",5.25356616379239e-45,3.40705888627646,0.506,0.106,9.10022730892118e-41
"FMN2",6.81245738250183e-45,6.08877848123385,0.415,0.065,1.18005386779697e-40
"TIAM1",7.92494380202855e-45,3.05464058397039,0.389,0.046,1.37275876538739e-40
"ZFPM2",8.86492210225154e-45,4.88592005456521,0.383,0.028,1.53558180655201e-40
"PARVB",1.56072747115341e-44,6.24825158441354,0.361,0.008,2.70349212553193e-40
"KCNIP4",1.88399233272145e-44,-1.05299445022169,0.64,0.955,3.26345151874009e-40
"ZNF608",2.19305441144162e-44,-1.25521870347345,0.539,0.854,3.79880885149918e-40
"EYA2",2.23807435102914e-44,9.52341200558139,0.321,0,3.87679239085267e-40
"ASAP1",2.61009072702148e-44,1.31831324194216,0.92,0.779,4.52119915734662e-40
"BST2",3.40023266589884e-44,3.23398665898378,0.383,0.043,5.88988302386997e-40
"TENM1",3.57182375978655e-44,-1.72984365507119,0.338,0.736,6.18711311670226e-40
"COL6A2",4.65599208542009e-44,4.66923946166428,0.379,0.017,8.06510949036468e-40
"AFF3",6.27174663077934e-44,2.08187604882818,0.602,0.178,1.0863919513836e-39
"GFPT2",6.41594320261451e-44,4.25150567054502,0.344,0.011,1.11136968155689e-39
"MYLK",7.09469808587538e-44,2.24246206201064,0.726,0.321,1.22894360243533e-39
"STK10",7.69909975418039e-44,2.31423424092656,0.537,0.172,1.33363805941913e-39
"IGF2",1.18335195746512e-43,4.74356213548006,0.333,0.008,2.04980226072109e-39
"ATP10A",1.21698910923726e-43,3.92385121549984,0.393,0.025,2.10806853502078e-39
"TMEM117",1.61536864313513e-43,2.14129348434409,0.584,0.173,2.79814156363867e-39
"CCBE1",1.92566788873165e-43,5.21350609281436,0.365,0.038,3.33564191686096e-39
"RAB2A",2.19012260271538e-43,1.48491917090924,0.784,0.403,3.79373037242357e-39
"EYA1",2.22869159793732e-43,5.42658779663639,0.368,0.014,3.86053958594702e-39
"E2F5",3.01776832669158e-43,2.21185659717179,0.452,0.079,5.22737829549515e-39
"C17orf67",3.40375645918442e-43,5.49894513469198,0.351,0.01,5.89598693859926e-39
"BARX2",4.29727099432366e-43,-1.90926012882156,0.261,0.707,7.44373281636744e-39
"ACSS3",4.38096263782789e-43,-2.14921386406167,0.126,0.516,7.58870348124547e-39
"PAPSS2",4.47827612090514e-43,2.68863112017866,0.496,0.108,7.75726989663188e-39
"GPC5",4.8778309470281e-43,5.53002821824144,0.515,0.118,8.44937876644208e-39
"GNA12",5.41844505082797e-43,1.46654060373426,0.693,0.281,9.3858305170442e-39
"APLP2",8.25611047131162e-43,-1.34858520953371,0.684,0.843,1.4301234558406e-38
"SEMA3A",1.91395154248557e-42,2.85861774741455,0.539,0.115,3.3153468618935e-38
"GPRC5A",3.04205385000384e-42,2.07001132149149,0.586,0.185,5.26944567897666e-38
"MECOM",4.351839882687e-42,2.19660089632038,0.578,0.164,7.53825704479043e-38
"LAMA3",5.92704654595939e-42,1.70601957650392,0.748,0.328,1.02668300269109e-37
"SLC6A8",6.62023813644488e-42,-1.73025621523409,0.344,0.733,1.14675764999498e-37
"CHST11",8.48959217117774e-42,2.72096649202998,0.382,0.05,1.47056715589141e-37
"CREB5",9.99276388188971e-42,-1.50045006626781,0.653,0.854,1.73094655962094e-37
"DOCK10",1.14044468521258e-41,4.73598171262079,0.352,0.015,1.97547828372524e-37
"KLF6",1.23778254363215e-41,-1.62425551114157,0.638,0.798,2.14408692207961e-37
"KCNMA1",1.31960736615219e-41,1.37111151350089,0.843,0.465,2.28582387964882e-37
"CYP1B1",1.62438667676097e-41,6.60238073229819,0.348,0.011,2.81376260148535e-37
"PLAT",1.8722322584669e-41,3.20048474316492,0.396,0.077,3.24308071811637e-37
"NOL4L",1.99287797294435e-41,2.21218076795414,0.455,0.085,3.4520632247342e-37
"HMGA1",2.13107561250407e-41,4.28366522074578,0.437,0.079,3.69144917597956e-37
"GNAL",2.43868189143454e-41,4.6659382002432,0.337,0.021,4.22428477234291e-37
"PLTP",2.95503257713973e-41,4.40248019174155,0.309,0.003,5.11870743012145e-37
"IGFBP3",4.81365330170603e-41,-1.29428897141279,0.81,0.955,8.33821024921519e-37
"JPH2",5.03722531545195e-41,6.09422151651365,0.337,0.004,8.72548169142586e-37
"STK3",5.36880988727666e-41,1.29793603409813,0.868,0.602,9.29985248674062e-37
"FGD6",5.44486066915457e-41,1.56686170984679,0.696,0.335,9.43158765110954e-37
"EGLN3",8.268671089524e-41,-1.01262021638562,0.773,0.928,1.43229920612735e-36
"KAZN",9.16138333929404e-41,-0.750369236697135,0.908,0.966,1.58693482203251e-36
"HIF1A",1.1592009519822e-40,1.48317473032776,0.843,0.47,2.00796788902357e-36
"ADAMTS16",1.19525634594933e-40,4.58228609740179,0.348,0.005,2.07042304245343e-36
"MAP3K20",1.24829353485578e-40,2.1013676696184,0.706,0.302,2.16229406107717e-36
"UCP2",2.00707710574769e-40,5.33348632150912,0.302,0.008,3.47665896257614e-36
"SCD5",2.04474456901984e-40,4.08244402611438,0.363,0.038,3.54190654245616e-36
"CD163L1",2.10489314499052e-40,4.63012360635718,0.336,0.008,3.64609590575259e-36
"SLC14A1",2.21271983500161e-40,4.61287116030614,0.392,0.021,3.83287329818979e-36
"ATP11A",2.58006998521323e-40,-0.87326030997055,0.811,0.917,4.46919722838636e-36
"CTHRC1",2.92717953123391e-40,2.39800211882598,0.418,0.065,5.07046038400338e-36
"TMEM65",4.92767881611401e-40,1.8150007573954,0.605,0.178,8.53572524527269e-36
"SYTL2",5.44247021735907e-40,-1.31883368961883,0.558,0.822,9.42744691050938e-36
"ARHGEF12",6.98028455108787e-40,-0.960530442833405,0.819,0.876,1.20912488993944e-35
"TACC2",7.8374773216435e-40,2.59910334789692,0.47,0.078,1.35760782165509e-35
"SLC7A2",8.44217083037838e-40,6.32875975112462,0.304,0.006,1.46235283123814e-35
"HSPG2",1.18932813655521e-39,1.92447987195861,0.5,0.09,2.06015419814094e-35
"FADS2",1.57838985379499e-39,1.52916176947005,0.734,0.385,2.73408690474368e-35
"RXFP1",1.601978464798e-39,5.55032547010261,0.314,0.013,2.77494709672309e-35
"TCEA1",1.85746131132724e-39,1.49032363030002,0.603,0.235,3.21749448348104e-35
"ME1",2.24816620024103e-39,1.57161349256212,0.825,0.481,3.89427349205752e-35
"UBE3D",2.5181633521703e-39,1.64205354552097,0.673,0.295,4.3619625586294e-35
"FOXP2",2.6879683546953e-39,4.01779291852221,0.437,0.075,4.65609878400319e-35
"PDE4D",2.80901684317775e-39,-0.923665260360341,0.762,0.961,4.8657789757525e-35
"SRPX2",2.93247769642826e-39,4.73900314281486,0.311,0.01,5.07963786575304e-35
"CLDN10",3.15795141200525e-39,-1.89901770663428,0.263,0.617,5.47020343587549e-35
"EEF2",3.63278850115512e-39,-1.21090136700776,0.693,0.844,6.2927162417009e-35
"NHSL2",3.95328914622097e-39,4.3284842991038,0.325,0.017,6.84788745908396e-35
"KCTD16",4.15925044802351e-39,-1.75355896110294,0.349,0.651,7.20465362606633e-35
"NRK",4.79559360686091e-39,4.58150012718675,0.352,0.035,8.30692724580446e-35
"PARD3",5.13600579615541e-39,-0.630871921242408,0.962,0.974,8.8965892401004e-35
"FOXJ3",6.12862113633158e-39,-1.1906627544602,0.772,0.844,1.06159975323536e-34
"COL8A1",7.45247701276785e-39,2.21208071086718,0.786,0.534,1.29091806815165e-34
"DNAH14",9.87289797970954e-39,1.2543546197671,0.859,0.619,1.71018338804529e-34
"GRIN2A",1.04083798264691e-38,3.26641082442019,0.447,0.073,1.80293955354098e-34
"MT-ND6",1.15368302722945e-38,-1.64642291971634,0.674,0.802,1.99840973976685e-34
"PYGB",1.21388480636876e-38,1.72579865832313,0.643,0.28,2.10269126159196e-34
"TGFB2",1.35285935581852e-38,3.18040824694778,0.469,0.116,2.34342297614885e-34
"GEM",1.45952202302855e-38,2.80652740054803,0.383,0.064,2.52818404829005e-34
"ZNF704",1.85593278951155e-38,2.57504246105738,0.446,0.086,3.21484677799191e-34
"TBC1D31",2.26193689559636e-38,2.77421867989999,0.384,0.043,3.91812709055202e-34
"RRBP1",2.27806443862607e-38,1.00411617652343,0.857,0.598,3.94606322058808e-34
"SYBU",2.49149345429864e-38,2.94088320335614,0.409,0.062,4.3157649615361e-34
"LYPLA1",2.75832821847914e-38,1.75626990203937,0.589,0.185,4.77797614004956e-34
"PLS3",3.13610487298238e-38,1.26756601167996,0.64,0.251,5.43236086098009e-34
"NFIA",3.9560376292081e-38,-0.971989013223324,0.614,0.878,6.85264838131427e-34
"KHDC1",5.64253262016361e-38,2.78960816141799,0.413,0.067,9.7739950046474e-34
"ZNRF1",6.17669313491496e-38,2.05318637714126,0.583,0.153,1.06992678482997e-33
"NCAM1",6.32529536392177e-38,-0.790442233217584,0.585,0.929,1.09566766293853e-33
"ARRB1",6.50996997442599e-38,4.8013208077473,0.319,0.006,1.12765699897007e-33
"B4GALNT1",7.31361486936167e-38,-2.72444044035392,0.165,0.543,1.26686436767083e-33
"MARCHF4",7.53725135284748e-38,6.10985850026731,0.298,0.009,1.30560267934024e-33
"RAD51B",8.56104103506051e-38,1.20359983603994,0.865,0.58,1.48294352809318e-33
"LAMB3",9.58076157733351e-38,3.15562543773835,0.335,0.04,1.65957952042571e-33
"CCN1",1.19188102689259e-37,-1.46344313398304,0.649,0.809,2.06457631478334e-33
"OAS3",1.2450287874408e-37,2.26303525210921,0.439,0.107,2.15663886560496e-33
"TIAM2",1.38274409003693e-37,1.81209666853466,0.673,0.369,2.39518931276198e-33
"ECE1",1.39207224658991e-37,1.72224047089695,0.628,0.265,2.41134754554303e-33
"SLC7A6",1.78306370499345e-37,1.44049153804372,0.464,0.115,3.08862294978966e-33
"LRP12",2.80152773635245e-37,2.01736848141675,0.51,0.13,4.85280634490971e-33
"SULT1C4",3.19368326507114e-37,-5.21907293975609,0.016,0.315,5.53209815175624e-33
"LYPD6",3.33920541781523e-37,5.21580250072165,0.279,0.01,5.78417162473954e-33
"RUNX2",3.72931886572265e-37,2.14228878757443,0.623,0.224,6.45992613920477e-33
"DPY19L4",3.92015643640235e-37,1.55146585161713,0.556,0.168,6.79049497913615e-33
"F2R",4.8806134682757e-37,4.30417271799019,0.366,0.028,8.45419864974716e-33
"ANKRD28",4.89353024941953e-37,1.56907011847165,0.779,0.543,8.47657309804452e-33
"TRABD2B",5.60272361076658e-37,-1.4951177808134,0.417,0.773,9.70503783856987e-33
"ENPEP",5.66134573072564e-37,-1.37196084951798,0.675,0.828,9.80658307476295e-33
"PABPC1",5.81193261151688e-37,1.41140760117685,0.818,0.649,1.00674296696695e-32
"TDRD9",5.86553721140236e-37,4.6785582847116,0.309,0.012,1.01602835575912e-32
"ANKRD18B",6.15421880820877e-37,2.03167553403482,0.414,0.091,1.06603378195792e-32
"ZMYND8",7.04512408580501e-37,1.12543499362978,0.84,0.646,1.22035639414314e-32
"ADGRL2",8.46689015675628e-37,-1.39206044416325,0.389,0.704,1.46663471295332e-32
"PXDN",9.87151045315595e-37,1.25954270158435,0.748,0.373,1.70994304069567e-32
"ACSS2",1.2968117606274e-36,1.6956113812085,0.561,0.206,2.24633733175878e-32
"PAG1",1.51750378073236e-36,1.93270790933898,0.597,0.256,2.6286200489846e-32
"NSMCE2",2.01085020630375e-36,1.35435851603463,0.805,0.469,3.48319472735936e-32
"MOCOS",2.03501414438611e-36,2.83272909805078,0.449,0.111,3.52505150090562e-32
"COL4A3",2.21781021302248e-36,-2.02992789486339,0.291,0.611,3.84169085099754e-32
"TTC6",2.31376286811764e-36,4.76941173823172,0.346,0.01,4.00790004015338e-32
"RPL30",2.5641980070042e-36,2.05582282725396,0.528,0.165,4.44170378773267e-32
"COL13A1",2.71916438552988e-36,3.73640800579509,0.345,0.024,4.71013654861485e-32
"APBB1IP",2.79925885692387e-36,1.8060849635172,0.585,0.221,4.84887619196352e-32
"RASEF",2.8533233051108e-36,-1.63512431229303,0.563,0.742,4.94252662911292e-32
"DYSF",2.93957279910168e-36,4.52585282096387,0.332,0.03,5.09192800260394e-32
"CTNND1",3.31851350410644e-36,-1.10110787150585,0.85,0.893,5.74832909181317e-32
"SVEP1",3.46662646589438e-36,4.49053737190648,0.285,0.014,6.00489036422224e-32
"FAM9B",3.56597476646113e-36,5.56975147189798,0.268,0.008,6.17698149046397e-32
"MTDH",4.19383938772131e-36,1.33132350293179,0.749,0.402,7.26456858741086e-32
"MT-ND2",7.03633239274553e-36,1.19807659499537,0.819,0.56,1.21883349707138e-31
"FABP5",7.31006955066848e-36,3.37407709040912,0.306,0.025,1.26625024756679e-31
"DCAF13",7.31058397039939e-36,1.71086617178081,0.493,0.13,1.26633935535258e-31
"NABP1",8.75175656166399e-36,1.98451846498856,0.515,0.156,1.51597927161144e-31
"MGAT5B",1.18243548309563e-35,4.88482952443413,0.265,0.004,2.04821474381825e-31
"NHS",1.37087108741349e-35,0.969734531272384,0.901,0.603,2.37462289761765e-31
"SLC25A32",1.4553289609031e-35,1.35256235382504,0.485,0.135,2.52092082607634e-31
"TENT5A",1.54891392136831e-35,2.10347456264132,0.555,0.186,2.68302869459419e-31
"EZR",1.83531852633407e-35,-0.995452646123095,0.845,0.894,3.17913875131588e-31
"ANK1",2.03538464168698e-35,2.87535859965431,0.391,0.093,3.52569327633018e-31
"SH3RF3",2.24605966183008e-35,1.70964124247882,0.638,0.297,3.89062454622206e-31
"CENPF",2.7102892121227e-35,2.73984367757119,0.489,0.119,4.69476297323894e-31
"PRR5L",2.72888693412112e-35,2.22319293193962,0.366,0.067,4.7269779472846e-31
"EIF3E",2.79139073360201e-35,1.28715718260108,0.717,0.359,4.8352470287454e-31
"EGR1",2.81040478856055e-35,-1.26342893541454,0.499,0.8,4.86818317474459e-31
"ARRDC3",2.96112824183207e-35,-1.22342126365377,0.622,0.803,5.12926634050151e-31
"PTX3",3.062087256064e-35,2.98483211105578,0.364,0.049,5.30414754495406e-31
"DERL1",3.24448880087683e-35,1.84163079775073,0.525,0.165,5.62010350087884e-31
"IBTK",3.45495127051018e-35,1.1896736284518,0.756,0.481,5.98466659077774e-31
"PRKDC",3.47407458859276e-35,1.64310844216812,0.762,0.492,6.01779200236038e-31
"MT-CO1",5.37300755002862e-35,0.918002946509219,0.957,0.897,9.30712367815958e-31
"BMPER",5.90394989614143e-35,3.71320451698092,0.394,0.075,1.02268220100962e-30
"ADAMTSL1",6.7091510979808e-35,3.77466689870949,0.42,0.114,1.16215915319223e-30
"BAIAP2L1",7.22432161928475e-35,1.55483395389748,0.535,0.171,1.2513969908925e-30
"MRPS28",7.65420150775021e-35,1.47868042382021,0.551,0.162,1.32586078517249e-30
"MLYCD",7.76682827094958e-35,-2.15720258782418,0.4,0.687,1.34536999309389e-30
"RIPK2",9.84955118918301e-35,1.87426955666517,0.572,0.192,1.70613925699028e-30
"PNCK",1.10595224384146e-34,-2.46544224378689,0.235,0.577,1.91573047678218e-30
"ZNF521",1.25020537827765e-34,4.30121233456862,0.299,0.015,2.16560575625254e-30
"SPEG",1.29758268178869e-34,3.64497408512986,0.305,0.01,2.24767272139437e-30
"CPNE7",1.65159869528026e-34,6.88236402493805,0.266,0.001,2.86089925996446e-30
"ARHGAP44",1.77288799994228e-34,5.37009943208225,0.303,0.01,3.07099659350001e-30
"MTSS2",1.88128216000904e-34,1.82570088842464,0.446,0.087,3.25875695756767e-30
"NLN",2.04598694058772e-34,1.71535392329418,0.511,0.166,3.54405857848605e-30
"PTPRN2",2.04949532091491e-34,3.46332910978848,0.344,0.038,3.55013579488881e-30
"CFAP47",2.05687981152661e-34,2.8588764167741,0.315,0.027,3.5629272095264e-30
