"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EFNA5",2.53164842240116e-160,4.25978114917717,0.999,0.454,4.38532139728329e-156
"KCNMA1",3.08373034553419e-156,3.96702911701726,0.997,0.465,5.34163770453432e-152
"KCNIP4",1.92085146491573e-141,-5.03010006156256,0.295,0.955,3.32729890752702e-137
"GPC6",2.18147904741173e-135,-2.96181224440335,0.626,0.972,3.7787580059266e-131
"GLIS1",1.82192641082515e-134,-8.01010868067639,0.024,0.809,3.15594092883133e-130
"DNAH11",2.39422635787899e-133,-2.31317063573012,0.756,0.995,4.147278897118e-129
"FHIT",6.85158951895622e-131,-3.6870019432969,0.408,0.944,1.1868323364736e-126
"MTCP1",4.88054298852111e-130,-6.71439623172264,0.07,0.825,8.45407656471627e-126
"VEGFA",8.25861340190548e-130,-2.18801289546846,0.915,0.992,1.43055701347807e-125
"CCND1",1.84819563991703e-120,-2.15314468193895,0.822,0.979,3.20144448746428e-116
"SPP1",1.05433924873467e-118,-2.87606583728267,0.725,0.968,1.8263264466582e-114
"PKHD1",5.0468313975526e-117,-4.55541332991016,0.169,0.825,8.74212134684061e-113
"NCAM1",2.09802692303601e-116,-3.1291526200989,0.547,0.929,3.63420223608298e-112
"STOX2",5.91360050933104e-115,-3.0416814532545,0.569,0.915,1.02435388022632e-110
"HMGA2",5.60488196497722e-114,3.76359711837712,0.912,0.24,9.70877653973353e-110
"ARID5B",1.07054939179419e-112,-3.51311142098814,0.495,0.9,1.85440565646589e-108
"RORA",1.24101073684876e-110,-2.57293695860727,0.747,0.954,2.14967879836943e-106
"LRMDA",3.89675497729265e-110,-2.63374248160554,0.594,0.939,6.74995897166632e-106
"IGF2BP2",8.13363563067548e-110,3.00447467040371,0.915,0.232,1.40890836394561e-105
"ATP11A",1.29504868226543e-109,-2.90396180129361,0.641,0.917,2.24328332742018e-105
"ENPEP",1.56520870381522e-108,-4.31135902872768,0.22,0.828,2.71125451674872e-104
"FGD6",3.77912516229544e-107,2.7374330431525,0.918,0.335,6.54620060612817e-103
"ALPK2",4.06364878636908e-107,-3.62796057943097,0.276,0.849,7.03905242774852e-103
"PROM1",9.47402855182355e-107,-3.12831158408853,0.319,0.879,1.64109122574687e-102
"PTPRD",2.66009700600787e-106,-3.44526446903436,0.335,0.856,4.60782003380683e-102
"KAZN",6.13773094116038e-106,-2.34118392889239,0.778,0.966,1.0631777536278e-101
"PABPC1",3.34205926990438e-104,1.88607299482802,0.977,0.649,5.78911506732836e-100
"IGF2",1.11789017126931e-102,7.71263151748604,0.646,0.008,1.93640935467269e-98
"C5orf46",1.25111510309014e-102,-5.73613122433339,0.051,0.71,2.16718158157275e-98
"ECE1",2.07212006309824e-102,3.30869701192029,0.847,0.265,3.58932637329877e-98
"ADGRG6",2.69691896853061e-102,4.01740823710052,0.83,0.203,4.67160303728872e-98
"CFI",2.67149791110831e-101,-6.14316831094492,0.032,0.683,4.62756868162182e-97
"ESRRG",1.94634021067075e-98,-4.35839676532972,0.176,0.791,3.37145051292388e-94
"NAV1",6.16568787213387e-95,3.76123661237112,0.83,0.23,1.06802045321103e-90
"COL23A1",1.41419361345896e-92,-3.31399162799006,0.28,0.806,2.44966617723361e-88
"CARD11",5.742857071791e-92,4.9484684769026,0.628,0.028,9.94777701975637e-88
"TTC28",6.03452915498088e-92,-2.33284464441375,0.589,0.903,1.04530114022579e-87
"NFIB",8.10926475094246e-91,-2.19317437435015,0.751,0.918,1.40468684015825e-86
"DCBLD2",1.38337620760391e-90,1.70508732819462,0.998,0.857,2.39628426681149e-86
"MT-CO1",5.11087252724131e-89,1.48860412412844,0.989,0.897,8.8530533916874e-85
"NFIA",3.82203090398728e-87,-2.22640916663076,0.599,0.878,6.62052193188677e-83
"CSPP1",6.95208800168239e-87,2.17924238551159,0.893,0.348,1.20424068365142e-82
"DOCK5",4.33104631557077e-86,2.48606850901554,0.856,0.319,7.50223842783168e-82
"SCIN",9.07579705499318e-86,-7.75661420967565,0.013,0.614,1.57210956586592e-81
"MET",1.52145847440074e-84,1.84243779212058,0.961,0.715,2.63547036935696e-80
"AFF3",3.63413549719972e-84,3.90537662560328,0.807,0.178,6.29504950824936e-80
"MT-ND4L",5.6912968362006e-84,3.00097534478129,0.776,0.165,9.85846437966668e-80
"LOXL2",1.421624351379e-83,2.61448393524303,0.845,0.302,2.4625377014587e-79
"TRIO",1.47760693755291e-83,1.30293313713711,0.999,0.944,2.55951073722916e-79
"CDK6",5.10397758583186e-83,1.71371246322482,0.99,0.744,8.84110997417796e-79
"MT-ND1",6.16852240143872e-82,2.02002115797255,0.912,0.439,1.06851145037721e-77
"NEDD4L",4.78088634723058e-81,-2.42198533537657,0.644,0.87,8.28145133067281e-77
"MAP1B",9.49488009775592e-81,2.50442810728914,0.852,0.292,1.64470313053328e-76
"EGLN3",1.19695929237242e-80,-1.87375696287479,0.821,0.928,2.07337288624751e-76
"OSBPL3",1.35689048777425e-80,2.39409778396228,0.887,0.398,2.35040570292255e-76
"SPTBN1",1.96044011099785e-80,1.25608707542282,0.991,0.835,3.39587436027047e-76
"MT-CO2",4.69733502693752e-80,2.08538586006282,0.926,0.54,8.13672373366117e-76
"PRKCA",6.02037883466696e-80,1.60169296480709,0.992,0.844,1.04285002174101e-75
"COL4A2",7.16653700847556e-80,2.40698197223933,0.891,0.366,1.24138754060814e-75
"SYNJ2",1.96084176216776e-79,2.35971186689235,0.885,0.327,3.39657010042699e-75
"YWHAZ",2.1315841344597e-79,1.53896749889144,0.959,0.604,3.69233003771109e-75
"SHISA9",1.97896188825211e-78,-3.56322658000242,0.289,0.777,3.4279577828303e-74
"MYOF",1.48734730867679e-77,1.6482386514184,0.966,0.708,2.57638300808994e-73
"CLU",3.01932604033292e-77,-1.79550545693378,0.912,0.947,5.23007656706468e-73
"BAIAP2L1",4.84106760393217e-77,2.92011272207654,0.761,0.171,8.38569730353131e-73
"IGF2BP3",6.29555021707621e-77,4.05970891878234,0.669,0.056,1.09051520860194e-72
"PTPRM",1.07339382573044e-76,-2.03734273223704,0.668,0.898,1.85933278493027e-72
"MACC1",1.40145675155132e-76,-2.78408482583912,0.406,0.845,2.4276033850372e-72
"FBXL7",1.66139743496597e-76,5.31634073212935,0.598,0.058,2.87787263684805e-72
"LRIG1",1.73394870007293e-76,-4.09611494368047,0.187,0.674,3.00354593826633e-72
"DOCK4",3.25410219574458e-76,2.11121490941439,0.945,0.672,5.63675582346876e-72
"TBL1XR1",3.31462609892722e-76,-1.56657822480808,0.92,0.932,5.74159532856174e-72
"KCTD16",4.03796944948436e-75,-3.81980382141006,0.142,0.651,6.99457068039681e-71
"SGIP1",8.15736170470277e-75,-4.49658359329747,0.115,0.637,1.41301819448861e-70
"TRHDE",2.57210343409415e-74,-3.73411947692496,0.172,0.696,4.45539756853789e-70
"PIP4K2A",4.42571494186592e-74,2.3946441768194,0.889,0.411,7.66622342230015e-70
"DOK5",4.77129072767243e-74,-4.69486537116409,0.104,0.629,8.26482979847419e-70
"TNFSF10",7.98686333048106e-74,-4.46358791232326,0.15,0.661,1.38348446610593e-69
"TCERG1",1.02424763387855e-73,1.48578609782359,0.934,0.533,1.77420175140442e-69
"MT-ND4",2.91120724554972e-73,1.45430714311343,0.989,0.885,5.04279319074122e-69
"UTY",3.73381852826819e-73,10.8505105485646,0.484,0,6.46772045466616e-69
"P3H2",2.76129993409715e-72,-2.66623775004245,0.434,0.823,4.78312374584309e-68
"SOX6",5.6493438527008e-72,-2.44837710343777,0.419,0.836,9.78579342164833e-68
"TSPAN9",6.22571077864246e-72,-2.42501604947923,0.504,0.84,1.07841762107645e-67
"CDCP1",8.95681732543322e-72,1.92326330688055,0.893,0.432,1.55149989711154e-67
"SERPINE1",1.0211196655559e-71,3.37597816784828,0.755,0.197,1.76878348467592e-67
"RETREG1",2.71548864908535e-71,-3.09978643593481,0.448,0.803,4.70376943794563e-67
"CD44",1.78396552381047e-70,2.3773315116141,0.904,0.474,3.0901850803445e-66
"MITF",5.13772820729308e-70,-2.96003851061341,0.375,0.762,8.89957280067307e-66
"AP1S3",9.37876840178344e-70,1.90076475394751,0.902,0.441,1.62459026255693e-65
"TIMD4",9.61189297997823e-70,2.14692355398422,0.747,0.229,1.66497210199183e-65
"PDE10A",2.18792771448857e-69,3.22761616023911,0.627,0.073,3.7899283870371e-65
"MLYCD",2.3126940048139e-69,-3.7474096723261,0.232,0.687,4.00604855513865e-65
"COL7A1",2.85550096214452e-69,4.85005252524607,0.542,0.027,4.94629876662674e-65
"CENPF",3.17140528581387e-68,3.03102037706403,0.635,0.119,5.49350823608679e-64
"HAVCR1",4.85765204940629e-68,1.79224951203084,0.929,0.476,8.41442487998157e-64
"MKI67",7.24000740784028e-68,4.02556633570507,0.541,0.038,1.25411408318609e-63
"SLC16A10",1.61747474606899e-67,-7.53523536575961,0.016,0.513,2.80178975514071e-63
"AQP1",8.16121664514939e-67,-6.48564696666203,0.046,0.517,1.41368594727278e-62
"PRKDC",1.16795146615277e-66,1.88942457906872,0.913,0.492,2.02312552966982e-62
"SYNPO",3.75710046059014e-66,-1.93707978276246,0.577,0.872,6.50804941783425e-62
"PADI2",6.89268022861071e-66,-4.55838368918627,0.135,0.638,1.19395006919995e-61
"HIP1",7.46497419963385e-66,2.12647633846563,0.781,0.268,1.29308283086058e-61
"RIPOR2",9.54469966539543e-66,-4.86132751249456,0.067,0.564,1.6533328760398e-61
"AK5",1.27154526211968e-65,5.84035056153395,0.492,0.021,2.20257070304371e-61
"DPYSL3",1.34612631573872e-65,3.1088135640995,0.602,0.121,2.33176000412261e-61
"PLEKHA1",2.02143012469138e-65,-1.53328991817399,0.876,0.954,3.5015212619904e-61
"SH2B3",1.00088785981757e-64,2.79112695166246,0.666,0.13,1.73373795077599e-60
"SORBS2",1.3429223162867e-64,-3.09034124789794,0.229,0.725,2.32621003627183e-60
"TMTC2",9.63041629167618e-64,-1.77873048595711,0.793,0.887,1.66818071004415e-59
"RGS20",1.16810106497227e-63,3.70209830453738,0.491,0.059,2.02338466474497e-59
"BCL2",4.4212888160288e-63,-3.44744675946272,0.24,0.726,7.65855648712509e-59
"RNASET2",6.48692625023011e-63,2.36277384744759,0.698,0.162,1.12366536506486e-58
"CNTNAP3",5.17159201806721e-62,3.80349178290539,0.617,0.088,8.95823169369601e-58
"SKAP1",1.45615213088712e-61,-3.66610668180367,0.153,0.622,2.52234672112267e-57
"ZBTB20",1.57644330733555e-61,-0.883841552832263,0.99,0.991,2.73071509696664e-57
"NTM",1.60029387863213e-61,-1.73558600978567,0.65,0.863,2.77202905656658e-57
"GNGT1",2.52019294185652e-61,4.92274239902433,0.547,0.063,4.36547821388386e-57
"SPAG1",1.29510503547857e-60,2.18050755431626,0.738,0.208,2.24338094245599e-56
"TNS1",2.89872621126279e-60,-1.77140329507213,0.617,0.933,5.02117354314941e-56
"ANO6",3.22595616475894e-60,1.28085623428438,0.959,0.676,5.58800126859544e-56
"B4GALNT1",4.53145567689675e-60,-5.20723501384937,0.075,0.543,7.84938752352055e-56
"RRP12",5.25682308750157e-60,1.89869409228095,0.768,0.276,9.10586895217022e-56
"SSH2",5.85450375663541e-60,1.37360220855013,0.959,0.651,1.01411714072439e-55
"CHST11",9.24275299943444e-60,3.83133429869065,0.499,0.05,1.60102967456203e-55
"NALF1",4.05627407118842e-59,-3.93243682805917,0.112,0.57,7.02627794611258e-55
"NFATC2",4.42256210419861e-59,1.93165968864891,0.783,0.21,7.66076207689283e-55
"LARGE1",1.02314437578241e-58,2.19050834225733,0.716,0.226,1.77229068773029e-54
"COL6A2",1.47588734890805e-58,4.25828416586837,0.488,0.017,2.55653206577853e-54
"MTDH",1.60981004209193e-58,1.57370662928608,0.88,0.402,2.78851295491163e-54
"SEC24A",3.66324410931899e-58,1.90095144431407,0.757,0.29,6.34547144616236e-54
"ARHGEF28",9.20225612334852e-58,-1.70524584025598,0.743,0.843,1.59401480568643e-53
"SNTB1",9.35307332809442e-58,1.66497376087094,0.918,0.457,1.62013936189252e-53
"DLG2",9.60129253552361e-58,-3.56751553088001,0.172,0.592,1.6631358930034e-53
"SETBP1",3.0264761770838e-57,-2.16162661635286,0.565,0.799,5.24246203394456e-53
"SVIL",4.14107997347866e-57,1.24553910127225,0.981,0.783,7.17317873005974e-53
"GATM",4.67153158170552e-57,-4.10514371476817,0.099,0.534,8.0920270058303e-53
"DUSP10",6.70407379949361e-57,1.7614926380587,0.684,0.219,1.16127966354828e-52
"NRP1",9.39069749833787e-57,-1.89586315466188,0.758,0.906,1.62665662066208e-52
"RANBP17",9.8989272009157e-57,3.80539681839584,0.512,0.04,1.71469216974262e-52
"ANGPTL4",1.12957408779093e-56,-3.12171963471171,0.328,0.714,1.95664823487145e-52
"PPP2R2C",1.41020541752487e-56,5.54468020400786,0.432,0.009,2.44275782423658e-52
"SYTL2",1.41103612593623e-56,-1.92333932701963,0.639,0.822,2.44419677734674e-52
"ANTXR1",1.92611498197627e-56,-3.6021436070211,0.132,0.564,3.3364163717793e-52
"LAMA1",1.02768603135527e-55,-3.51495021566006,0.132,0.573,1.78015774351361e-51
"AXL",1.06701318927633e-55,2.66469794022638,0.63,0.134,1.84828024646446e-51
"PLCB1",1.13722773522591e-55,-1.31295588880329,0.825,0.916,1.96990588295833e-51
"FAM13B",1.20134356546441e-55,1.23153203574357,0.929,0.562,2.08096732409746e-51
"SLC2A9",1.28186089085724e-55,-4.41546028870351,0.086,0.549,2.22043943514291e-51
"CHST9",1.37237281989456e-55,-4.57605760621996,0.059,0.495,2.37722419862135e-51
"ALDH1A1",3.13228514252336e-55,-4.64303174783923,0.056,0.519,5.42574432387896e-51
"SMC4",4.72837352588297e-55,2.07071971052891,0.755,0.247,8.19048862153448e-51
"ANKHD1",5.25953317480659e-55,1.01867105781317,0.959,0.714,9.11056336539997e-51
"CNTNAP3B",6.53841500702486e-55,2.33817515296635,0.713,0.221,1.13258424751685e-50
"CCDC138",7.33377824569324e-55,2.00806524816356,0.665,0.178,1.27035706771898e-50
"FSTL1",1.14564575793142e-54,-3.40429751944104,0.246,0.642,1.9844875818888e-50
"BMAL2",1.17092661189464e-54,2.46291102770411,0.674,0.179,2.0282790771239e-50
"GRK5",1.58893739764384e-54,3.01069652126808,0.621,0.148,2.75235736019866e-50
"RERE",1.62041735258405e-54,-1.40227562002107,0.845,0.886,2.80688693814609e-50
"ECT2",2.85106143246036e-54,2.01328113813063,0.769,0.29,4.93860861330783e-50
"UBR5",2.02727770509212e-53,1.29583482220712,0.934,0.569,3.51165044076057e-49
"MACF1",3.22449354119745e-53,0.966014591249956,0.999,0.959,5.58546771206222e-49
"NLGN4Y",4.17870738613955e-53,9.74701002978824,0.359,0,7.23835693427092e-49
"FRMD4A",7.83999325989195e-53,-3.99304116681128,0.345,0.682,1.35804363247848e-48
"SLC24A3",9.28081998142953e-53,-2.07158774159324,0.147,0.612,1.60762363718322e-48
"MORC4",1.58393577020606e-52,2.52056982278927,0.757,0.262,2.74369354115093e-48
"SLC14A1",2.02060855850033e-52,4.82655978600875,0.423,0.021,3.50009814503426e-48
"SPTLC3",2.07384170046425e-52,-2.4685546824988,0.43,0.74,3.59230859354418e-48
"MXRA7",2.09479066972883e-52,-1.72426801140691,0.535,0.764,3.62859639810428e-48
"FMNL2",2.82145617317546e-52,1.1100985238499,0.979,0.834,4.88732638317453e-48
"MLPH",3.68195071941267e-52,4.01947437308055,0.516,0.058,6.37787503616662e-48
"BTN3A2",4.92586044274565e-52,2.71994950374807,0.452,0.075,8.53257545892401e-48
"ZFPM2",5.26413788566486e-52,4.8928939737725,0.417,0.028,9.11853964554867e-48
"COL18A1",5.85012511545451e-52,1.61253684983552,0.766,0.294,1.01335867249903e-47
"COL4A1",6.70001564030988e-52,2.36054020424161,0.747,0.28,1.16057670921448e-47
"TM4SF1",7.34052309317878e-52,1.93778116166997,0.821,0.328,1.27152541020043e-47
"EPHB2",7.95263439317773e-52,4.54721336608814,0.42,0.016,1.37755532958625e-47
"DUSP5",8.35984149170975e-52,2.20856821073428,0.586,0.174,1.44809174319396e-47
"CLIC4",2.13878266072194e-51,-1.68813100393115,0.782,0.863,3.70479932490254e-47
"GAREM1",2.29627889102426e-51,-2.68891634748522,0.345,0.716,3.97761429503222e-47
"TPM4",2.87541384434419e-51,1.41011504780773,0.903,0.456,4.98079186117301e-47
"CPNE8",3.40414341166852e-51,1.38509263960408,0.851,0.414,5.89665721769221e-47
"HMGA1",3.63192872259884e-51,3.36580181079255,0.509,0.079,6.29122693328571e-47
"USP9Y",5.70168038104245e-51,8.67280417821498,0.357,0.002,9.87645075604172e-47
"MAPK10",7.66405194343517e-51,-1.99152159144559,0.479,0.776,1.32756707764184e-46
"MELTF",9.5277386591544e-51,3.91601154230971,0.443,0.038,1.65039489053872e-46
"MCTP2",1.6818470344278e-50,-2.49226878908874,0.514,0.739,2.91329543303584e-46
"USP54",1.88644710575012e-50,1.52920597729451,0.751,0.342,3.26770367658035e-46
"RDH13",2.07851471665571e-50,-3.30611668087391,0.216,0.607,3.60040319219102e-46
"CD58",4.23682751818439e-50,1.89318787882073,0.797,0.353,7.33903262699901e-46
"STEAP3",1.10411354317534e-49,3.55297500517455,0.462,0.041,1.91254547948832e-45
"ANLN",1.40703979313478e-49,2.96452216541264,0.472,0.067,2.43727432966806e-45
"RCAN1",1.45763985982577e-49,-4.09673971278238,0.143,0.518,2.5249237651902e-45
"JCAD",1.75529198481214e-49,4.985490119448,0.391,0.01,3.04051677609159e-45
"MT-CO3",1.96395605807694e-49,1.44667499637435,0.944,0.702,3.40196468380087e-45
"PAWR",2.74941817875181e-49,1.31424423217103,0.875,0.491,4.76254216923388e-45
"SLC20A1",2.780615661262e-49,2.07292971583052,0.656,0.185,4.81658244843803e-45
"DLGAP1",2.79266433603961e-49,-5.15362297303253,0.08,0.476,4.83745316288781e-45
"BHLHE40",4.081529268851e-49,1.22596101456576,0.789,0.415,7.07002499950371e-45
"ST3GAL1",4.15670553856832e-49,3.08881019060582,0.658,0.21,7.20024533390804e-45
"NBEA",4.43780740079146e-49,-1.66086177750607,0.687,0.83,7.68716997965097e-45
"SRPK2",4.5501064403868e-49,1.0122003100264,0.954,0.675,7.88169437603801e-45
"MAPK6",4.81658595224454e-49,1.25126101477179,0.732,0.307,8.34329018647799e-45
"CLDN10",8.0692235873834e-49,-3.59935725049026,0.161,0.617,1.39775090980655e-44
"DERL1",8.15936630023862e-49,2.01619311532035,0.613,0.165,1.41336543052733e-44
"NIPAL3",9.37755852267701e-49,-3.20632852713527,0.181,0.553,1.62438068729811e-44
"SLC22A3",1.79140689038448e-48,5.24517313423716,0.409,0.012,3.10307501552399e-44
"MACROH2A1",1.99249402683749e-48,1.48229323410107,0.809,0.382,3.45139815328789e-44
"ENO1",4.97020252717245e-48,-1.07486647053981,0.92,0.914,8.60938481756811e-44
"LARP1",6.79346519976828e-48,1.19444298785645,0.921,0.571,1.17676404190386e-43
"DPP4",8.41994068827724e-48,-2.39074187145232,0.368,0.691,1.45850212602338e-43
"RFX2",2.26356865539159e-47,1.04195002834564,0.886,0.494,3.92095362486932e-43
"NOVA1",3.2631349889241e-47,-2.84684362460977,0.312,0.681,5.65240242781433e-43
"MT-ND5",3.70029835981248e-47,1.11658757268632,0.986,0.925,6.40965681886718e-43
"CAMK1D",3.73674887443264e-47,1.74598335632734,0.905,0.532,6.47279640029223e-43
"ALPK3",4.85871075285482e-47,-1.92654378306987,0.381,0.737,8.41625876609512e-43
"FNDC3B",5.39104502157655e-47,0.637151169867825,0.999,0.977,9.3383681863749e-43
"PDLIM7",8.02054291994664e-47,3.11694858462137,0.421,0.059,1.38931844459316e-42
"ATAD2",1.42167286650401e-46,2.67941726339475,0.549,0.113,2.46262173935824e-42
"SQSTM1",1.4852032046557e-46,1.20596612798768,0.917,0.557,2.5726689911046e-42
"DDX3Y",1.6312083324428e-46,9.25689430550356,0.344,0,2.82557907345741e-42
"DMD",1.64041273528031e-46,-3.41745575531596,0.193,0.571,2.84152294005255e-42
"ADGRE5",1.70904677585249e-46,2.0198829503196,0.507,0.148,2.96041082513169e-42
"PXN",1.79250295578996e-46,2.07680564794391,0.727,0.265,3.10497362001936e-42
"RARS1",1.94074357666588e-46,1.16310263380546,0.743,0.322,3.36175602350064e-42
"TIMP2",2.01879053941179e-46,2.91238087558897,0.522,0.062,3.49694897236909e-42
"BICD1",3.6598829640293e-46,0.807911261310776,0.995,0.955,6.33964927029156e-42
"KANK1",3.66554348067645e-46,-1.99602880888078,0.49,0.732,6.34945441722774e-42
"DDIT4L",3.8767440800148e-46,-5.70596168138033,0.02,0.385,6.71529609540163e-42
"COL13A1",4.62407584272758e-46,5.74369305285721,0.419,0.024,8.00982417477271e-42
"CLINT1",5.26843424560368e-46,1.29610336104705,0.885,0.498,9.12598180023469e-42
"SH3KBP1",5.46496203880182e-46,2.44250889309894,0.632,0.167,9.46640724361251e-42
"RAB2A",5.84736246092765e-46,1.29190017933573,0.831,0.403,1.01288012548189e-41
"STK10",9.19601020522568e-46,2.28263809990425,0.62,0.172,1.59293288774919e-41
"ERICH1",9.86761245295163e-46,1.48246071754222,0.703,0.273,1.70926782910028e-41
"FABP7",1.04442411813134e-45,-2.77637486835467,0.155,0.565,1.8091514574271e-41
"CD24",1.34806987857157e-45,-1.57133636499799,0.699,0.825,2.33512664366167e-41
"NBN",2.06335783145493e-45,1.43255589392901,0.704,0.267,3.57414843564623e-41
"AZIN1",9.23039226929712e-45,1.55908905372146,0.735,0.302,1.59888854888765e-40
"FREM2",1.23716075035502e-44,-3.59545722925603,0.092,0.476,2.14300985176497e-40
"MAGI3",1.30952450235445e-44,1.65788608708054,0.695,0.231,2.26835834297837e-40
"SLC35F3",1.47399113686055e-44,-3.1426902031132,0.228,0.607,2.55324744726985e-40
"FOSL1",1.60390638521155e-44,2.04580624431384,0.589,0.185,2.77828664046344e-40
"FAM13A",1.68014661443416e-44,-1.83864322629799,0.621,0.863,2.91034996552286e-40
"ASXL3",2.23807750504754e-44,-9.06231090866816,0.002,0.376,3.87679785424334e-40
"GEM",2.31677149838232e-44,3.04788489609035,0.473,0.064,4.01311158949786e-40
"MT-ND2",2.60571769097052e-44,1.37162187892147,0.899,0.56,4.51362418429913e-40
"E2F3",2.87073717970909e-44,1.64478242203133,0.733,0.269,4.97269094269209e-40
"MAMLD1",3.44011501449914e-44,1.92508559738821,0.716,0.255,5.95896722811542e-40
"NAP1L1",3.88163921514872e-44,0.978082109987555,0.961,0.719,6.72377544848062e-40
"RYR2",4.19245940182079e-44,3.91090844007791,0.432,0.047,7.26217817583398e-40
"PLXDC2",4.77340294125486e-44,-2.07947632407997,0.416,0.708,8.26848857484166e-40
"PRUNE2",5.49879224847396e-44,-3.91707838894865,0.129,0.501,9.5250079328066e-40
"FHIP1A",5.96110392319817e-44,-2.73465593194402,0.214,0.588,1.03258242157639e-39
"TBXAS1",5.9985023718744e-44,1.90286032090462,0.682,0.216,1.03906058085608e-39
"INSIG1",8.65027282472595e-44,1.83487951993405,0.793,0.415,1.49840025869903e-39
"SPATS2",9.19212295295032e-44,1.22442834900311,0.869,0.513,1.59225953791005e-39
"LBH",1.33777644627494e-43,3.04763833462826,0.439,0.052,2.31729636023746e-39
"TCOF1",1.54055958355897e-43,1.71080390878629,0.641,0.203,2.66855731064086e-39
"PSD3",1.54376711495961e-43,1.56223520043999,0.849,0.483,2.67411339653304e-39
"CHD7",1.79591837495955e-43,1.4453968421851,0.808,0.343,3.11088980910493e-39
"PAEP",1.80691411517556e-43,11.924971050297,0.332,0,3.12993663030711e-39
"CYB5A",1.88203411221568e-43,-3.38742619704135,0.148,0.532,3.26005948918e-39
"PCM1",2.0798974466513e-43,1.07056804144147,0.908,0.598,3.60279835708938e-39
"TUBA1B",2.41984749412886e-43,1.71031642813258,0.679,0.244,4.19165982933001e-39
"COL6A1",2.46664032798227e-43,1.98891039176762,0.505,0.12,4.27271437613089e-39
"BNC2",2.47402124094699e-43,-2.48846607421514,0.338,0.664,4.28549959356837e-39
"MAP2",4.64805952959978e-43,-3.86919025331058,0.077,0.424,8.05136871717273e-39
"SAMD12",5.23901920618862e-43,-4.06408812670064,0.079,0.44,9.07502906895992e-39
"PTPRG",7.14076204893082e-43,-1.39476889004655,0.725,0.856,1.2369228021158e-38
"GTF2IRD1",8.69356887676955e-43,1.36738802051674,0.754,0.312,1.50590000083402e-38
"TENM1",8.9983279359437e-43,-2.03749879993088,0.358,0.736,1.55869036506417e-38
"MMP16",9.31602808629699e-43,4.83058187023011,0.391,0.03,1.61372238510836e-38
"ACSS3",1.15764218743877e-42,-2.90069071082965,0.161,0.516,2.00526779708143e-38
"KIF21A",1.39044655386391e-42,1.04392134383993,0.877,0.506,2.40853152060307e-38
"RPL30",1.52881731961584e-42,1.6464715723732,0.564,0.165,2.64821736103856e-38
"AKR1B1",1.66122638376044e-42,-3.90542031134304,0.219,0.606,2.87757634194983e-38
"HMGCS1",1.86447005594005e-42,1.85153163431538,0.885,0.565,3.22963503089935e-38
"TRIM24",2.13990337599648e-42,1.55616796585237,0.733,0.29,3.70674062790111e-38
"COL8A1",2.15905077260377e-42,-4.15861137206263,0.131,0.534,3.73990774830426e-38
"ZSWIM6",2.18930890775891e-42,1.00940544551685,0.958,0.709,3.79232089001999e-38
"UBASH3B",2.85734252718728e-42,1.23924065543999,0.952,0.676,4.9494887255938e-38
"CGNL1",4.95462138098913e-42,-2.48029899588353,0.258,0.645,8.58239515614937e-38
"VKORC1L1",5.03760327443561e-42,1.29268045870019,0.694,0.281,8.72613639197736e-38
"CAPN2",5.43759307647842e-42,1.25127639021036,0.851,0.486,9.41899872707592e-38
"TXNRD1",6.91170405458635e-42,1.50271903276215,0.848,0.472,1.19724537633545e-37
"GRID2",7.90464120928319e-42,-4.65286572187185,0.052,0.439,1.36924195027203e-37
"FNIP1",7.99737412351564e-42,0.997125320286293,0.951,0.712,1.38530514567538e-37
"ARHGAP42",1.00979613167394e-41,-1.99014825759322,0.56,0.774,1.7491688592856e-37
"BBS9",1.11261138091686e-41,-2.16164439061517,0.455,0.72,1.92726543402418e-37
"ANK2",1.24304864170643e-41,-1.52071618115899,0.629,0.781,2.15320885716388e-37
"FSCN1",1.4532292274511e-41,2.08036856993775,0.551,0.147,2.51728366779079e-37
"RAD21",1.54397819938227e-41,1.23632004701123,0.745,0.344,2.67447903696996e-37
"MYLK",1.56964895398596e-41,3.98748467764755,0.689,0.321,2.71894591809448e-37
"QRFPR",1.67522508098705e-41,-4.82482939713616,0.03,0.369,2.90182488528578e-37
"RBM27",1.79051397335159e-41,1.25063655327589,0.784,0.353,3.10152830463963e-37
"HNRNPC",2.02968611547472e-41,-1.0926868282028,0.916,0.895,3.5158222892253e-37
"MT-CYB",2.06680962176323e-41,1.20430643289107,0.937,0.705,3.58012762681827e-37
"DPY19L1",2.16959092602336e-41,1.77586587435374,0.835,0.451,3.75816540205766e-37
"RPS4Y1",2.2531204487165e-41,8.69157895465961,0.28,0,3.90285524126672e-37
"PACSIN2",3.69524156101433e-41,1.20980792972294,0.944,0.628,6.40089743198903e-37
"USP15",3.69575086827114e-41,0.96245347971893,0.878,0.533,6.40177965401927e-37
"SULT1C4",4.46531379376002e-41,-8.77986970340682,0.002,0.315,7.73481655355111e-37
"ACTG1",5.03544634518629e-41,1.17551788553159,0.902,0.56,8.72240015913169e-37
"DEPP1",5.43119242026195e-41,-2.64462296474726,0.292,0.603,9.40791151037775e-37
"RASSF3",6.16655044059344e-41,1.45256680792034,0.689,0.264,1.0681698673196e-36
"RAPGEF6",8.13267253663103e-41,0.96465998351767,0.948,0.685,1.40874153679523e-36
"TOP2A",1.01682184814858e-40,2.84543545995138,0.393,0.042,1.76133880536297e-36
