"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"COL8A1",0,-6.37069208292981,0.131,0.786,0
"ALPK2",0,-3.17783989673455,0.276,0.864,0
"APBB1IP",0,-6.56152204170784,0.016,0.585,0
"SLC35F3",0,-4.81082666052593,0.228,0.784,0
"STK32B",0,-3.97868471845684,0.109,0.66,0
"MTCP1",0,-6.87087594909268,0.07,0.615,0
"TRHDE",0,-3.20767295629781,0.172,0.712,0
"BNC2",0,-3.00838052503218,0.338,0.87,0
"CHST9",0,-4.6680124758961,0.059,0.59,0
"EDIL3",0,-4.47826207313551,0.283,0.813,0
"TENM3",0,-4.31737765319573,0.214,0.738,0
"GLIS1",0,-7.00072232982639,0.024,0.539,0
"SUGCT",0,-3.78924119860155,0.101,0.604,0
"SAMD12",0,-4.45727231122049,0.079,0.57,0
"CYB5A",0,-3.07867193515199,0.148,0.63,0
"ADGRB3",0,-5.82782797158939,0.079,0.546,0
"COL6A3",0,-6.46570516873921,0.048,0.507,0
"ENPEP",0,-2.9393981792097,0.22,0.675,0
"NRG3",0,1.76519933087228,0.798,0.343,0
"MIPOL1",0,-2.82068041132447,0.177,0.631,0
"IL1RAPL1",0,-3.24537404002998,0.085,0.53,0
"COL11A1",0,-5.6011272217914,0.023,0.467,0
"PRKG1",0,-4.18840942152304,0.097,0.54,0
"BHMT2",0,-5.02717931349728,0.021,0.463,0
"PRR16",0,-6.80774783923283,0.039,0.48,0
"MID1",0,-2.69709342395032,0.322,0.76,0
"PCOLCE2",0,-3.9523097398322,0.051,0.486,0
"RBMS3",0,-2.31875109135295,0.41,0.84,0
"SEMA3A",0,-3.34652856863346,0.115,0.539,0
"VEGFC",0,-4.37449676799477,0.089,0.512,0
"JAKMIP2",0,-2.61129580133138,0.119,0.542,0
"ANTXR1",0,-3.99806871423726,0.132,0.552,0
"UBE3D",0,-2.76306092889973,0.255,0.673,0
"NEGR1",0,-5.5714487653271,0.089,0.507,0
"NPAS3",0,-2.7531124157961,0.194,0.61,0
"FRMD4A",0,-5.13930508142436,0.345,0.759,0
"LBH",0,4.74401911029002,0.439,0.027,0
"CCSER1",0,-2.99733731276578,0.176,0.587,0
"NNMT",0,-2.57661909493357,0.352,0.762,0
"NLGN4X",0,-3.42328965993489,0.067,0.477,0
"SYT13",0,2.01459347351692,0.83,0.422,0
"FOSB",0,1.37786337143961,0.846,0.438,0
"PTPRO",0,-4.1320599053446,0.049,0.455,0
"HTRA1",0,3.33478462035021,0.718,0.312,0
"HHAT",0,-3.78892852892983,0.138,0.543,0
"DENND2A",0,-2.8949157235596,0.155,0.56,0
"NOSTRIN",0,-5.35810006543545,0.055,0.46,0
"LOX",0,-2.68919407051328,0.268,0.672,0
"FHIP1A",0,-2.25694483582862,0.214,0.618,0
"ANK3",0,-4.7144977023843,0.039,0.439,0
"FHIT",0,-2.3003150588953,0.408,0.807,0
"NALCN",0,-2.46141156187252,0.215,0.614,0
"ZC3H12B",0,-2.20647707915585,0.141,0.539,0
"SNAP25",0,-2.60905560765211,0.107,0.505,0
"LRAT",0,-3.38887669266927,0.109,0.506,0
"GPC5",0,-7.79435005836012,0.119,0.515,0
"SNCA",0,-3.73092259351471,0.047,0.442,0
"LIMA1",0,-2.43341847957982,0.284,0.675,0
"EGR1",0,1.26535480753364,0.89,0.499,0
"FN1",0,-1.73407354962418,0.266,0.656,0
"ITGA1",0,-2.68499828174935,0.138,0.528,0
"PLSCR4",0,-3.50348907405099,0.098,0.487,0
"SCN9A",0,-2.35181534464903,0.367,0.755,0
"SYCP2",0,-3.9674455658666,0.057,0.445,0
"ARHGAP24",0,-2.84721517772009,0.131,0.516,0
"PER2",0,1.3579262302662,0.79,0.406,0
"ZNF704",0,-4.06914533518608,0.062,0.446,0
"TCF4",0,-5.4669870924605,0.017,0.401,0
"ADAMTS12",0,-6.07862298495172,0.092,0.475,0
"TENT5A",0,-3.28520119232615,0.173,0.555,0
"FIGN",0,-1.91625927967908,0.303,0.685,0
"CPQ",0,-2.37029237252589,0.22,0.601,0
"FMN2",0,-8.20534978523152,0.035,0.415,0
"PCDH15",0,-5.52650027048399,0.042,0.418,0
"CA12",0,0.905474468988296,0.984,0.609,0
"SLC22A3",0,4.52859170779857,0.409,0.034,0
"CXXC5",0,1.88426588976914,0.705,0.335,0
"BMPER",0,-6.66505517734937,0.025,0.394,0
"MSRB3",0,-1.74658713564715,0.396,0.765,0
"DPY19L2",0,-2.24290926659511,0.216,0.585,0
"ADAMTSL1",0,-5.56220059027076,0.052,0.42,0
"PYGL",0,-2.11207642432994,0.288,0.655,0
"VEPH1",0,-3.73669795973304,0.052,0.418,0
"NIBAN1",0,2.29110195773307,0.55,0.185,0
"FRMD6",0,-4.52576161740472,0.185,0.549,0
"SCN8A",0,-5.71098255772364,0.029,0.393,0
"ZNF354C",0,-6.97144979295844,0.004,0.367,0
"THSD7A",0,-2.41677742349277,0.12,0.482,0
"COL4A5",0,-2.56448754382296,0.401,0.762,0
"SULF2",0,-2.30445032562313,0.362,0.723,0
"CFI",0,-5.04908369640355,0.032,0.393,0
"PRCP",0,-2.79603679694649,0.09,0.45,0
"SIM1",0,-5.47320122835111,0.037,0.396,0
"IGFBP4",0,-3.87796948236278,0.044,0.403,0
"MYH10",0,-2.73591463818068,0.121,0.48,0
"RNF150",0,-4.50469419833532,0.037,0.395,0
"GXYLT2",0,-2.10947567065514,0.199,0.557,0
"TGFB2",0,-4.12412641824494,0.111,0.469,0
"SHC3",0,-4.05567847931471,0.055,0.413,0
"ZNF804A",0,-7.35162022324142,0.025,0.383,0
"PDE4B",0,-3.91432789615446,0.091,0.448,0
"RERG",0,-3.5709091189001,0.055,0.41,0
"COL5A1",0,-4.59653462641061,0.042,0.396,0
"SLC22A15",0,-3.63878785765706,0.048,0.402,0
"SYNJ2",0,2.37117394717758,0.885,0.532,0
"GPR39",0,-2.47284098748173,0.275,0.628,0
"BBS9",0,-2.06269219570897,0.455,0.807,0
"COL1A1",0,-4.20052277557842,0.072,0.424,0
"DZIP1",0,-1.53142036589834,0.392,0.744,0
"TGM2",0,-2.4393551823206,0.483,0.835,0
"TANGO6",0,-1.96392529731927,0.322,0.673,0
"CCBE1",0,-7.28407560738434,0.014,0.365,0
"GRIN2A",0,-4.32294797656906,0.096,0.447,0
"DLG2",0,-2.61006710162191,0.172,0.522,0
"PDE1C",0,-4.43029127051266,0.141,0.491,0
"KANK1",0,-2.20872405635408,0.49,0.839,0
"NRK",0,-8.86974410348892,0.003,0.352,0
"ARL4C",0,1.79575618220594,0.903,0.555,0
"SLC35F1",0,-7.43293210606018,0.019,0.367,0
"MME",0,-5.76049404767337,0.03,0.378,0
"TWSG1",0,-2.62168067681443,0.282,0.629,0
"RRP12",0,1.61457771406032,0.768,0.423,0
"KCNIP4",0,-3.97710561134087,0.295,0.64,0
"LAMA4",0,-5.09096414430632,0.039,0.381,0
"RNLS",0,-2.44771298284886,0.146,0.488,0
"IL1R1",0,-2.50766829558743,0.101,0.442,0
"LAMA1",0,-2.67428896555533,0.132,0.472,0
"KCNK1",0,-2.15819726365499,0.228,0.567,0
"GPC6",0,-2.7810435671348,0.626,0.963,0
"TIMD4",0,1.8222795134636,0.747,0.412,0
"FKBP14",0,-3.01224306270132,0.065,0.399,0
"NTF3",0,4.49841267172838,0.362,0.028,0
"MELTF",0,3.22199450101426,0.443,0.11,0
"AK9",0,-2.66354521935107,0.169,0.502,0
"CYP7B1",0,-4.07430280358727,0.042,0.374,0
"PMP22",0,-2.19578086784247,0.246,0.578,0
"CHRM3",0,-2.95127977027472,0.202,0.533,0
"EVA1A",0,-1.62619856970563,0.275,0.606,0
"PRDM5",0,-2.22882532800297,0.161,0.492,0
"ZFP90",0,-2.17291027637775,0.15,0.48,0
"SYT16",0,-4.72914590567237,0.024,0.353,0
"CYTH3",0,-3.33948810102934,0.178,0.506,0
"MAPK10",0,-1.49617057239377,0.479,0.806,0
"COL4A1",0,1.67513266649153,0.747,0.421,0
"KYNU",0,-3.50524132384937,0.126,0.451,0
"COL4A2",0,1.45094802566172,0.891,0.567,0
"GLYATL2",0,-2.16212336552299,0.189,0.513,0
"MITF",0,-1.84289807823801,0.375,0.699,0
"KIZ",0,-1.8255290763571,0.237,0.56,0
"TTC6",0,-4.71736642388177,0.024,0.346,0
"RGMB",0,-2.89380658751541,0.165,0.487,0
"MAP2",0,-3.1030913716902,0.077,0.398,0
"MSI2",0,1.01364182574484,0.942,0.621,0
"RAB3B",0,-4.5920896329687,0.151,0.472,0
"NFATC2",0,1.49920130231782,0.783,0.463,0
"DNAJC15",0,-2.52655040288988,0.172,0.492,0
"CAPS2",0,-1.60462731396778,0.287,0.607,0
"HECW1",0,-2.38163230207306,0.097,0.417,0
"PRUNE2",0,-2.87980839560398,0.129,0.447,0
"NOVA1",0,-1.67778401406714,0.312,0.63,0
"CACNA2D3",0,1.86977327554938,0.61,0.292,0
"SPATA6L",0,-3.02704736373975,0.084,0.401,0
"MCTP1",0,-1.8249840596912,0.346,0.662,0
"GPR135",0,-1.84895043028523,0.225,0.541,0
"KIF16B",0,-1.64527289014155,0.408,0.724,0
"TSPAN5",0,-2.79643719727123,0.301,0.617,0
"SSBP2",0,0.802788376416591,0.871,0.556,0
"SPNS2",0,2.15745082327036,0.491,0.177,0
"WASF3",0,-2.42657782485537,0.097,0.411,0
"TCF7L1",0,-2.05400671058291,0.21,0.523,0
"PRORP",0,-1.65055433907097,0.307,0.62,0
"IGF2",0,2.96906938200598,0.646,0.333,0
"TMEM45A",0,-3.84781428029163,0.076,0.389,0
"PEG10",0,1.31032452093255,0.608,0.296,0
"ARL10",0,-1.69383362436087,0.206,0.517,0
"TRPM8",0,4.27418326381646,0.368,0.057,0
"NUBPL",0,-1.73743151581005,0.389,0.699,0
"LIFR",0,-1.83498480903737,0.294,0.603,0
"DMGDH",0,-3.44041358301883,0.036,0.345,0
"ORAI2",0,1.8924085167978,0.609,0.3,0
"CMBL",0,-3.28757603391912,0.045,0.354,0
"RXFP1",0,-8.24230037649739,0.005,0.314,0
"KHDC1",0,-2.91719248499484,0.105,0.413,0
"STC1",0,1.2153696702896,0.663,0.356,0
"KLHL13",0,-1.74457259397579,0.196,0.503,0
"APOL1",0,2.10015017605122,0.604,0.297,0
"STAMBPL1",0,-2.45310022898147,0.151,0.457,0
"ATF3",0,1.44785934242077,0.842,0.536,0
"TMEM241",0,-2.25830988869536,0.159,0.464,0
"PTX3",0,-3.97072423230852,0.059,0.364,0
"COL18A1",0,1.58778920114588,0.766,0.461,0
"CTPS2",0,-2.77566138349536,0.258,0.563,0
"MVB12B",0,-1.95656206530757,0.168,0.472,0
"ANK1",0,-3.76498869992895,0.088,0.391,0
"ADGRG1",0,2.00991165852182,0.524,0.221,0
"RELB",0,1.54600217026076,0.61,0.307,0
"ZNF385D",0,1.34230274544385,0.639,0.336,0
"EYA2",0,-5.41925941025848,0.018,0.321,0
"AGPAT4",0,1.95491513762518,0.859,0.556,0
"GPRC5A",0,-1.56937992972103,0.284,0.586,0
"PKP2",0,-3.58889733424622,0.078,0.38,0
"EVL",0,-2.27234513580327,0.193,0.495,0
"BMAL2",0,1.39370613413039,0.674,0.373,0
"ADORA2B",0,-2.11161449955408,0.145,0.446,0
"BDNF",0,-4.57040346305534,0.036,0.337,0
"EYA1",0,-3.76385750755107,0.068,0.368,0
"SCN3A",0,-2.66882780902202,0.107,0.407,0
"TSPAN9",0,-2.23318258052899,0.504,0.803,0
"ARID5B",0,-1.62948447108307,0.495,0.794,0
"EGR3",0,3.34829162970761,0.365,0.066,0
"CREB5",0,1.62775171032301,0.952,0.653,0
"CD58",0,1.86943520731113,0.797,0.499,0
"TDRD9",0,-5.59501817264907,0.012,0.309,0
"SGIP1",0,-3.25725126759722,0.115,0.411,0
"STXBP6",0,-1.9361863314716,0.125,0.421,0
"ADARB1",0,-3.13062405704849,0.198,0.494,0
"SMC4",0,0.980296862207893,0.755,0.46,0
"CDHR3",0,-2.02656286632401,0.175,0.469,0
"TBC1D4",0,-1.38953468274759,0.335,0.629,0
"DUSP10",0,1.58784803916013,0.684,0.391,0
"CYP3A5",0,1.13709938426367,0.586,0.293,0
"FAM20C",0,-2.70655904199907,0.217,0.509,0
"PMEPA1",0,0.825820343786891,0.705,0.413,0
"KLF6",0,1.79424416658815,0.929,0.638,0
"LRIG1",0,-2.54640103218406,0.187,0.478,0
"TMEM163",0,1.62512254665121,0.481,0.19,0
"MYO1D",0,-1.7116409320397,0.299,0.59,0
"PARD3B",0,-1.81396811470941,0.551,0.842,0
"FSTL1",0,-3.3066169006446,0.246,0.536,0
"SLCO4C1",0,-2.41022159311755,0.089,0.379,0
"CYP1B1",0,-4.68178445530773,0.058,0.348,0
"CTHRC1",0,-1.68522449501827,0.128,0.418,0
"KLHL4",0,-2.82736287782955,0.073,0.362,0
"F2R",0,-3.46549912399443,0.077,0.366,0
"PTPRM",0,-3.45772104479024,0.668,0.957,0
"PKIG",0,-1.71250618669733,0.173,0.461,0
"NTNG1",0,-3.85320500090887,0.069,0.357,0
"SHISA9",0,-2.80931825810876,0.289,0.577,0
"TARBP1",0,-1.58743852998544,0.224,0.511,0
"GAREM1",0,-1.74287919174555,0.345,0.632,0
"TBC1D32",0,-1.43969471056271,0.351,0.638,0
"TMEM87A",0,1.31789974409238,0.82,0.533,0
"NFATC1",0,3.10053551394969,0.392,0.106,0
"ZDHHC11B",0,4.49297245894991,0.317,0.031,0
"MAMLD1",0,1.99635166656492,0.716,0.43,0
"WBP11",0,1.34413174266632,0.752,0.466,0
"MYO18A",0,-1.53920361688609,0.301,0.587,0
"COL4A6",0,-6.35286407811646,0.007,0.293,0
"DUSP1",0,1.03507408748862,0.838,0.552,0
"CLU",0,0.899509009292555,0.912,0.627,0
"KCNT2",0,-1.78761659049649,0.307,0.592,0
"ATP8B1",0,-2.19141015288217,0.245,0.529,0
"HOXC6",0,-1.82607359697271,0.167,0.451,0
"BST2",0,-2.06110491446406,0.1,0.383,0
"AKAP6",0,-3.79992251041666,0.034,0.317,0
"SLC8A1",0,-3.20976788300108,0.181,0.464,0
"ITPK1",0,-2.09811768710227,0.178,0.46,0
"RADX",0,-2.26100169282962,0.086,0.368,0
"EVC2",0,-3.4523707546134,0.05,0.332,0
"MUSK",0,-5.13044403328071,0.017,0.299,0
"SLC12A2",0,1.431781447506,0.71,0.428,0
"SCARB1",0,-1.68634411761575,0.394,0.675,0
"INSIG1",0,1.830210185472,0.793,0.512,0
"CNTLN",0,-1.4003510686888,0.423,0.702,0
"SRPX2",0,-4.06555497841199,0.033,0.311,0
"LIG1",0,1.76753781126955,0.558,0.28,0
"GHR",0,-2.58457705381188,0.094,0.372,0
"LRP12",0,-1.61026963683201,0.232,0.51,0
"HIPK1",0,1.35331062756922,0.782,0.504,0
"WEE1",0,1.38335900091397,0.732,0.454,0
"THRB",0,-2.1867834042156,0.182,0.459,0
"TVP23C",0,-1.93491385719876,0.366,0.643,0
"PCDH9",0,-3.25324349606804,0.055,0.332,0
"PRKACB",0,-1.70998644420284,0.427,0.704,0
"USP54",0,1.90003770097027,0.751,0.475,0
"ABLIM3",0,-1.22807715742882,0.376,0.652,0
"ZYG11A",0,-3.59670764339654,0.042,0.318,0
"PCDH11X",0,-5.16407908214858,0.025,0.301,0
"CPE",0,-3.82588713156163,0.11,0.385,0
"LGALS3",0,-2.04166910899178,0.205,0.48,0
"GNAL",0,-4.19598354316297,0.062,0.337,0
"FXYD2",0,1.06017557603573,0.701,0.426,0
"LAD1",0,5.14325699555034,0.295,0.02,0
"ABO",0,-6.17208697456963,0.007,0.282,0
"SLC25A27",0,-3.51984285755947,0.038,0.312,0
"PIEZO2",0,-7.58067250457376,0.007,0.28,0
"CNOT7",0,1.7400065769353,0.572,0.299,0
"ACAD11",0,-1.87282681944248,0.446,0.719,0
"OPTN",0,1.43124951503578,0.832,0.559,0
"MLPH",0,2.90394270414559,0.516,0.244,0
"KPNA5",0,-1.95495110089459,0.251,0.523,0
"CLEC2D",0,-1.61508731857378,0.296,0.568,0
"SVEP1",0,-5.58959482091876,0.013,0.285,0
"PRAG1",0,1.98047343051315,0.568,0.296,0
"RFTN1",0,-3.20521047112827,0.069,0.34,0
"TPM4",0,1.18899720218182,0.903,0.632,0
"PTPRD",0,-2.07501678128119,0.335,0.606,0
"MZF1",0,1.55764261670431,0.476,0.206,0
"PRR5L",0,-2.56067389221813,0.096,0.366,0
"PLCXD2",0,-4.80987525378733,0.023,0.293,0
"ZFYVE9",0,-1.55506690015681,0.407,0.676,0
"ARHGAP28",0,-3.19017312623587,0.053,0.322,0
"PROCR",0,-3.61370200445191,0.035,0.304,0
"B2M",0,1.50188858749788,0.791,0.522,0
"ANXA6",0,-2.19853910876606,0.167,0.436,0
"MARCHF4",0,-4.59990823780544,0.029,0.298,0
"CFAP20DC",0,-1.35545331797786,0.303,0.572,0
"DYNC2H1",0,-1.19791999662653,0.452,0.721,0
"ARAP3",0,-2.65789146289824,0.052,0.32,0
"BHLHE40",0,1.13583871085766,0.789,0.521,0
"NRG1",0,-1.86886115489065,0.391,0.659,0
"RAVER2",0,-1.87898195147805,0.191,0.459,0
"GLRX",0,-2.09505524419166,0.167,0.435,0
"CCDC82",0,1.40565622946906,0.697,0.429,0
"GRK5",0,1.65727896142844,0.621,0.354,0
"ADAMTS16",0,-2.46291634872449,0.081,0.348,0
"NIPAL3",0,-1.67042941617787,0.181,0.447,0
"GSTP1",0,-3.25976135521697,0.031,0.297,0
"COL7A1",0,1.44002911389316,0.542,0.276,0
"PGF",0,-2.56597697762654,0.166,0.432,0
"HYDIN",0,-2.18139306935597,0.086,0.352,0
"CFAP299",0,-4.38911487922474,0.053,0.319,0
"PSAP",0,1.47798015327291,0.95,0.684,0
"RFX2",0,1.21799221309912,0.886,0.621,0
"CTSD",0,0.893853048079626,0.789,0.524,0
"PPT1",0,-1.85072015810545,0.172,0.437,0
"UBC",0,0.96889486315861,0.836,0.571,0
"SQSTM1",0,0.904630006727137,0.917,0.652,0
"ARHGAP44",0,-4.15510579155696,0.039,0.303,0
"VWA8",0,-1.37402044469304,0.488,0.752,0
"TES",0,1.28074010730971,0.84,0.576,0
"CSGALNACT1",0,-1.64661619440548,0.221,0.485,0
"C17orf67",0,-2.67973665337417,0.087,0.351,0
"BRD9",0,1.40255237530369,0.74,0.477,0
"PLTP",0,-3.10323744365492,0.046,0.309,0
"GPD2",0,-1.30575037687464,0.393,0.656,0
"B4GALNT3",0,2.75327291402811,0.368,0.105,0
"SCCPDH",0,-2.14974045648584,0.117,0.38,0
"AJUBA",0,-2.31559439644821,0.084,0.347,0
"DECR1",0,-1.39228763707585,0.274,0.536,0
"HOXD3",0,-2.50915802440491,0.075,0.337,0
"MORC4",0,2.15492843792647,0.757,0.495,0
"DIAPH1",0,1.62372540159533,0.94,0.678,0
"ULK2",0,-1.35832931484617,0.28,0.541,0
"EPB41L5",0,-1.25594734630268,0.39,0.651,0
"AKAP12",0,1.10633454985723,0.931,0.67,0
"MYO10",0,0.976540440757591,0.826,0.565,0
"SETBP1",0,-1.88912995582476,0.565,0.826,0
"ARNT2",0,-1.72098918114064,0.199,0.46,0
"CDIN1",0,-1.44601365379757,0.265,0.526,0
"APLP2",0,1.28873343490757,0.945,0.684,0
"XXYLT1",0,-1.46150082037096,0.282,0.542,0
"LRP2",0,-3.65719028920538,0.068,0.328,0
"HOXB3",0,-1.7852327076045,0.268,0.528,0
"FREM2",0,-2.35454448907271,0.092,0.352,0
"CCDC148",0,-1.58123859887922,0.208,0.468,0
"FAM9B",0,-6.72404214920165,0.008,0.268,0
"ZDHHC11",0,3.58318776660599,0.301,0.041,0
"MGST1",0,-1.13947390662628,0.433,0.693,0
"UCP2",0,-4.59821616017783,0.043,0.302,0
"IK",0,1.36465769388968,0.676,0.418,0
"PRTFDC1",0,-1.87062994621227,0.104,0.362,0
"SERPINE1",0,2.07907061178201,0.755,0.497,0
"PAPSS1",0,-1.64435947085856,0.198,0.456,0
"IL6R",0,1.87420206732422,0.451,0.194,0
"TMEM154",0,2.02898947930815,0.34,0.083,0
"C6orf132",0,-3.1069812000859,0.036,0.293,0
"ST6GALNAC3",0,-4.45164821172928,0.028,0.285,0
"CPED1",0,-5.59948294612219,0.012,0.268,0
"UBN2",0,1.20911508151777,0.731,0.475,0
"IER2",0,1.64517442589519,0.534,0.278,0
"CAMK1D",0,1.36157977645018,0.905,0.649,0
"SERPINE2",0,-2.06816581771174,0.299,0.554,0
"CELSR1",0,1.01558453217399,0.795,0.54,0
"PYROXD1",0,1.39743232553734,0.505,0.25,0
"SORBS2",0,-2.15575230403877,0.229,0.484,0
"C5orf46",0,-3.84792076581868,0.051,0.306,0
"LYPD6",0,-5.00321504705463,0.024,0.279,0
"PLEKHA8",0,-1.34611616154588,0.297,0.551,0
"SLX4IP",0,-1.12116363159342,0.421,0.675,0
"B4GALT6",0,-2.10521711774967,0.119,0.373,0
"ANPEP",0,-4.05839365677154,0.035,0.289,0
"P3H2",0,-2.82977087392315,0.434,0.688,0
"OPHN1",0,-1.42944842274929,0.52,0.773,0
"RIMS1",0,-5.8074047969315,0.015,0.268,0
"PPM1H",0,-1.4986536898421,0.245,0.498,0
"IQCA1",0,-3.71887409183748,0.027,0.28,0
"ITPKB",0,4.17625444004651,0.301,0.048,0
"CHEK1",0,1.80154171844378,0.504,0.251,0
"APLF",0,-1.90428148523901,0.152,0.405,0
"FIG4",0,-2.01871793841247,0.334,0.587,0
"SLC25A51",0,1.51344798466813,0.678,0.426,0
"KIRREL3",0,-2.11241190421305,0.408,0.66,0
"IL32",0,-1.78714300829973,0.121,0.373,0
"SLCO4A1",0,1.10708042361917,0.808,0.556,0
"STARD13",0,-1.69498673050285,0.587,0.839,0
"CCDC68",0,-5.45078833260943,0.013,0.265,0
"DSCAML1",0,1.30891952423226,0.843,0.591,0
"CCDC138",0,1.38139373564721,0.665,0.414,0
"NTN4",0,-3.52994794202813,0.119,0.37,0
"RNF24",0,-1.50503284980318,0.478,0.729,0
"REEP5",0,1.33258341631342,0.793,0.542,0
"NT5DC1",0,-1.5894358628702,0.384,0.635,0
"TMEM178B",0,-2.89052634616276,0.267,0.518,0
"DOCK3",0,1.21444354079005,0.694,0.443,0
"PHKA1",0,-2.09888676768937,0.093,0.343,0
"CENPK",0,1.67092397484483,0.512,0.262,0
"HEATR5A",0,-1.56917042691796,0.194,0.444,0
"CCL28",0,-3.3799902409103,0.063,0.313,0
"NAALADL2",0,-1.46806695697935,0.563,0.812,0
"PPARG",0,-2.47087700005344,0.135,0.384,0
"DYSF",0,-3.40881439952521,0.083,0.332,0
"ARHGAP22",0,-1.18207017606699,0.428,0.676,0
"SLC2A9",0,-3.14104842618002,0.086,0.334,0
"SMIM3",0,-3.01140907615079,0.07,0.318,0
"PTPRN2",0,-1.93799034005192,0.096,0.344,0
"EDA",0,-2.99622782095582,0.074,0.321,0
"GPR176",0,-2.42103778574963,0.136,0.382,0
"MOCOS",0,-2.53515862569403,0.204,0.449,0
"GAS2L3",0,0.900514866273163,0.857,0.612,0
"NTRK3",0,5.60410462087166,0.26,0.015,0
"CFAP54",0,-3.96989170000243,0.059,0.304,0
"XKR9",0,-1.87284762915209,0.2,0.445,0
"EEF2",0,0.980429008986843,0.937,0.693,0
"LEKR1",0,-2.50356881627256,0.09,0.334,0
"RASSF2",0,-2.30406223811646,0.132,0.376,0
"STON2",0,-2.69179367460697,0.126,0.37,0
"ATP1A1",0,1.21093264700907,0.905,0.661,0
"TTC7B",0,-1.72923877787415,0.29,0.533,0
"SKAP1",0,-2.31498323496977,0.153,0.396,0
"STEAP2",0,-3.09338197166805,0.034,0.277,0
"ZNF474",0,2.71148931077939,0.341,0.098,0
"TFPI",0,-1.00628124929338,0.594,0.837,0
"LHFPL6",0,-1.75039490293074,0.27,0.513,0
"ZNF730",0,-2.73057879873412,0.071,0.314,0
"ANKRD18B",0,-1.86216546358803,0.171,0.414,0
"REPS2",0,-2.27967992799752,0.089,0.331,0
"RGS7",0,-4.19249893658189,0.036,0.278,0
"HNMT",0,-3.46307081979493,0.042,0.284,0
"TPPP",0,3.65717777789271,0.288,0.047,0
"ZNRF1",0,-1.3499457455397,0.342,0.583,0
"HIBADH",0,-1.45769559771412,0.427,0.667,0
"BLVRA",0,-1.73336791708159,0.122,0.362,0
"EFEMP1",0,-4.45811275373997,0.017,0.257,0
"ATP7B",0,-2.69323671353217,0.071,0.311,0
"ZEB1",0,1.09222261575927,0.853,0.613,0
"B3GALNT1",0,-2.87408868059331,0.05,0.29,0
"PKHD1",0,-2.2644350058862,0.169,0.409,0
"CCDC80",0,-4.12156680453191,0.027,0.266,0
"PERP",0,1.12579350811127,0.709,0.47,0
"FGF5",0,-6.09605133641279,0.014,0.253,0
"ALDH1A1",0,-3.31541085883757,0.056,0.295,0
"MARCHF3",0,1.71067762334519,0.62,0.381,0
"FAM3C",0,1.31004459506159,0.833,0.594,0
"KIF13B",0,1.46517810682547,0.648,0.411,0
"MDGA2",0,-5.2118585945492,0.041,0.278,0
"JPH2",0,-2.17887708666078,0.1,0.337,0
"CHCHD6",0,-1.40663872596434,0.303,0.539,0
"PDE7A",0,-1.43137227673791,0.512,0.748,0
"PHKA2",0,-1.72000959310085,0.462,0.698,0
"DGKE",0,-3.99966658302313,0.018,0.253,0
"FRMPD4",0,-3.83150960485314,0.036,0.271,0
"NEMP2",0,-2.18173776746819,0.101,0.336,0
"JUND",0,1.58506605860965,0.504,0.269,0
"BCAT1",0,-2.56177992393503,0.22,0.454,0
"RARRES1",0,-5.677599020166,0.024,0.258,0
"PPM1L",0,-2.62954851572805,0.186,0.42,0
"PDP1",0,-2.50818093172275,0.118,0.352,0
"MAF",0,-2.04703229078089,0.16,0.393,0
"TNFSF10",0,-3.7379881123256,0.15,0.382,0
"SLCO1B3",0,4.04520979912594,0.265,0.033,0
"NINL",0,-1.28213484643622,0.495,0.727,0
"RASGEF1B",0,1.42343447449755,0.587,0.355,0
"PARP8",0,1.15759550288335,0.831,0.599,0
"CAPZA2",0,0.991266311926273,0.853,0.621,0
"CHRDL1",0,-4.75083101142966,0.022,0.253,0
"C5orf15",0,1.09146609439839,0.763,0.532,0
"DOCK9",0,-1.18463351222695,0.453,0.683,0
"NALF1",0,-2.8316475301925,0.112,0.342,0
"DOCK10",0,-2.95517338219089,0.122,0.352,0
"CDC42SE2",0,1.75012024233446,0.947,0.717,0
"PI4KA",0,1.08983928006541,0.731,0.501,0
"MTPN",0,0.931512027795031,0.797,0.568,0
"LAMB3",0,-2.54901732521119,0.106,0.335,0
"TBC1D2",0,-2.45391357572952,0.096,0.325,0
"TTC28",0,-1.59693514002371,0.589,0.818,0
"AKAP7",0,-1.74636271799465,0.138,0.367,0
"FAM13A",0,-1.3616240213163,0.621,0.85,0
"KIF21A",0,1.01581870451451,0.877,0.648,0
"TMBIM6",0,0.897026484419751,0.893,0.664,0
"AK5",0,2.23024886290455,0.492,0.263,0
"PRKAA2",0,-1.33540933563211,0.477,0.706,0
"EIF3J",0,1.1202673932697,0.75,0.522,0
"DNAJC2",0,1.08553045073003,0.711,0.483,0
"INPP4B",0,-2.32830785907192,0.172,0.399,0
"ERICH1",0,1.22701396614369,0.703,0.476,0
"UBE2B",0,1.0996093818581,0.699,0.472,0
"NSD3",0,1.12782986355487,0.787,0.56,0
"SLC23A2",0,-1.19968355851083,0.459,0.685,0
"CLIP2",0,1.68215049704702,0.671,0.445,0
"BAIAP2L1",0,1.36527876817907,0.761,0.535,0
"HMGA2",0,1.04594142735184,0.912,0.686,0
"AP1S3",0,0.997112788550373,0.902,0.676,0
"CCDC85C",0,-2.76591956849957,0.067,0.293,0
"MSR1",0,-2.60464912195176,0.322,0.547,0
