"","TCGA-A3-3308-01","TCGA-A3-3316-01","TCGA-A3-3320-01","TCGA-A3-3326-01","TCGA-A3-3331-01","TCGA-A3-3346-01","TCGA-A3-3362-01","TCGA-A3-3367-01","TCGA-A3-3373-01","TCGA-A3-3382-01","TCGA-A3-3383-01","TCGA-A3-A8OU-01","TCGA-A3-A8OV-01","TCGA-AK-3458-01","TCGA-B0-4706-01","TCGA-B0-4712-01","TCGA-B0-4811-01","TCGA-B0-4818-01","TCGA-B0-4827-01","TCGA-B0-4842-01","TCGA-B0-4852-01","TCGA-B0-5081-01","TCGA-B0-5085-01","TCGA-B0-5088-01","TCGA-B0-5092-01","TCGA-B0-5094-01","TCGA-B0-5095-01","TCGA-B0-5096-01","TCGA-B0-5097-01","TCGA-B0-5104-01","TCGA-B0-5107-01","TCGA-B0-5115-01","TCGA-B0-5116-01","TCGA-B0-5119-01","TCGA-B0-5120-01","TCGA-B0-5121-01","TCGA-B0-5693-01","TCGA-B0-5694-01","TCGA-B0-5695-01","TCGA-B0-5696-01","TCGA-B0-5698-01","TCGA-B0-5699-01","TCGA-B0-5705-01","TCGA-B0-5709-01","TCGA-B0-5711-01","TCGA-B0-5712-01","TCGA-B0-5713-01","TCGA-B0-5812-01","TCGA-B2-4099-01","TCGA-B2-4101-01","TCGA-B2-5639-01","TCGA-B4-5377-01","TCGA-B4-5832-01","TCGA-B4-5836-01","TCGA-B4-5844-01","TCGA-B8-4143-01","TCGA-B8-4148-01","TCGA-B8-4151-01","TCGA-B8-4154-01","TCGA-B8-4620-01","TCGA-B8-5158-01","TCGA-B8-5550-01","TCGA-B8-5551-01","TCGA-B8-A54G-01","TCGA-BP-4163-01","TCGA-BP-4164-01","TCGA-BP-4801-01","TCGA-BP-4960-01","TCGA-BP-4962-01","TCGA-BP-4964-01","TCGA-BP-4981-01","TCGA-BP-4982-01","TCGA-BP-4985-01","TCGA-BP-4987-01","TCGA-BP-4989-01","TCGA-BP-4993-01","TCGA-BP-5169-01","TCGA-BP-5170-01","TCGA-BP-5176-01","TCGA-BP-5180-01","TCGA-BP-5182-01","TCGA-BP-5183-01","TCGA-BP-5184-01","TCGA-BP-5185-01","TCGA-BP-5186-01","TCGA-BP-5187-01","TCGA-BP-5189-01","TCGA-BP-5190-01","TCGA-BP-5194-01","TCGA-BP-5195-01","TCGA-BP-5198-01","TCGA-BP-5200-01","TCGA-CJ-4634-01","TCGA-CJ-4636-01","TCGA-CJ-4637-01","TCGA-CJ-4638-01","TCGA-CJ-4643-01","TCGA-CJ-4644-01","TCGA-CJ-4903-01","TCGA-CJ-4905-01","TCGA-CJ-4908-01","TCGA-CJ-5676-01","TCGA-CJ-5678-01","TCGA-CJ-5679-01","TCGA-CJ-5680-01","TCGA-CJ-5683-01","TCGA-CJ-5684-01","TCGA-CJ-6027-01","TCGA-CJ-6030-01","TCGA-CJ-6033-01","TCGA-CW-5580-01","TCGA-CW-6093-01","TCGA-CZ-4853-01","TCGA-CZ-4864-01","TCGA-CZ-4866-01","TCGA-CZ-5451-01","TCGA-CZ-5453-01","TCGA-CZ-5454-01","TCGA-CZ-5460-01","TCGA-CZ-5461-01","TCGA-CZ-5465-01","TCGA-CZ-5469-01","TCGA-CZ-5470-01","TCGA-CZ-5982-01","TCGA-CZ-5985-01","TCGA-CZ-5986-01","TCGA-CZ-5987-01","TCGA-CZ-5989-01","TCGA-DV-5566-01","TCGA-DV-A4W0-01","TCGA-EU-5907-01","TCGA-G6-A5PC-01","TCGA-G6-A8L6-01","TCGA-G6-A8L7-01","TCGA-G6-A8L8-01","TCGA-MM-A564-01"
"HALLMARK_MITOTIC_SPINDLE",1.34351570152455,0.2338025825228,0.519581179208648,0.304913495517544,0.489035729552066,-0.64644787927946,-0.141732856128285,0.455116779390878,0.505723377601644,0.357244130619963,-1.89529586641745,-0.332649897393734,-1.56051836595722,-3.31872902810794,-0.183801696721936,-0.107895384375003,-0.577989268671208,-0.65005535554565,0.328518859805722,-2.05275305437401,0.0338472764822271,0.763386173140713,-1.37463176770337,-0.561928670825354,0.358142986134615,-0.607072115568998,1.44778832093616,1.05639697371696,1.93356244118848,-0.149869376185493,0.443507731581085,0.477198313446558,0.729399312332996,0.61892742590937,0.29644715312832,-0.194679089775199,0.71759767045665,-0.601359920649192,-0.0995593315342149,-1.15914617655799,-0.249789758025535,1.1296117890103,0.32963145458419,1.74628320951866,0.733109366163493,-1.27942425605908,0.772478911298315,0.728468082604712,-2.76677632835711,0.897112704740831,-0.301726671146862,0.0130630392710527,0.0770996469894779,0.587886272433877,1.10800475039531,1.36733497963519,1.10153870474954,-1.67141512541106,-2.86427622096906,-0.295427456962437,1.34834688084202,1.27370164297239,2.37682500827479,0.1489287314668,0.67879158513672,-0.223507911309447,0.0409883361352277,-0.617375795038439,-0.730299953281976,-0.248048367277804,-1.69234127348678,1.35699166521002,0.237408214080567,0.650304471311918,0.405135206335178,0.211168584251849,-1.16782991538456,-0.665141290016746,-0.709336119814789,-1.19723662632574,0.198689632268517,0.0566436299145285,0.166338714672282,-1.5500320405654,0.383655800520578,0.773092033444478,1.05022273467213,-0.948748210545435,0.830221671741122,0.417657425280876,0.870041915263927,1.18413450147392,0.83301755948571,0.176959400770394,1.43632874142862,-0.57476227120879,0.621055038826516,-0.933112825892672,-0.335382662820175,1.72814917219384,1.36638552807007,-1.00811858095909,-2.08796899353194,-1.24654298619773,0.591352280768928,-0.0842110602443232,-0.480173432465753,0.0280336327725749,-0.0555493383227581,-0.441502887117991,1.20782753271994,1.59320129649245,-0.312906359493307,0.486593126834701,0.133019970099883,0.291672122693437,-0.390231941461818,-0.41866910414381,-0.974537546726504,-0.211469242002911,-0.625965383208034,0.275435888018607,-0.29225222961748,0.791642951403885,0.35109102420848,1.18636884655239,-0.0575744599129988,0.223266473851428,-0.208366951710059,0.802393973848244,-0.507793283179392,-1.93129345205269,-1.34492415898234,-0.449325165697573,-1.27801194420429,-1.14286478899846
"PT_VCAM1_sig",0.764180485539649,-1.20007509226006,-0.636392788933511,-0.378845327820276,0.505258209562787,-1.62208274130801,0.910764240200461,0.989747027784305,0.110291777086107,-0.337695920706937,-1.17665990060467,0.682295683646445,-0.7960412408957,-0.140058926013118,0.306188999606593,-2.44259521315864,-0.587817125171951,0.149383837785254,0.113990442731625,0.39265948944079,0.0817152014814046,-0.811372883537318,-0.948767001810764,-0.736309581109912,-0.346541517282032,0.040452685325488,-2.11430972805751,-0.562041720445744,-1.05143927466866,0.352553832429474,0.0175690529759656,-0.3779064022358,0.960136105159912,-0.753535195043831,0.484838585841617,0.163804616548091,0.132836180604469,-0.505013117139202,-0.176985046474602,-0.676489892388219,0.17477483693609,1.21740913783983,0.18779783262647,0.227590026292213,0.611948100022673,0.33413993529156,-0.10771273975774,0.271846070129769,-0.262117344734605,0.933662913816321,1.69863351067063,0.291783574086092,-0.044525490972392,-0.258757853594182,0.626237157170975,-1.87212827718914,-0.0695194328127588,-0.499260356356008,-0.761561610168577,-1.24750215495147,0.162610376322091,0.684523860439918,0.788685359981648,0.562285618140772,1.85454303134604,-0.982327022218569,0.582147618094331,-1.13974804794775,0.80658075745424,0.00860501472631049,-1.08503855053761,0.53047816443699,0.946303638952354,-0.446734455893826,-0.164795702149611,1.04525457395014,-2.79748601917351,0.268091765759892,0.103551939404887,0.550864106602642,2.09311804138827,0.381670811439564,-0.290548747309292,-0.888389496443856,-0.026265887415987,1.13287810309411,1.0879691643584,0.404832182421573,0.0566242688913368,0.87606184309912,0.287411324201374,-0.677239497067651,-1.20902004787798,1.00252051482214,0.435592011761991,0.255551890881219,-0.403693307174173,0.39348160228609,0.510854007700823,-1.17789842271446,-0.170352476358468,-1.46445704833052,-0.666353605531646,-0.128374861169936,1.31867535857903,0.202068722594882,0.791593821979441,-0.442263193426775,0.587674002818795,-0.574833902644048,0.307720648763821,-0.413809191942368,-0.905619219239811,-0.233528451618521,1.54208830169968,0.733455429542086,-1.16922036649588,-0.29714477531217,1.13329265708144,1.16180922138223,0.763023256017069,-0.409715620987479,0.700290171501066,0.0960906050490457,2.71965473693136,0.493465425556766,1.92123783892167,1.23298370174327,1.170314749222,1.65735737719535,0.625816530089803,0.0968750747355216,-0.944116437816121,-2.27091611929498,-1.40032508319433,-4.52079231710542
"PT_enriched",-0.977267653337156,-1.82447932811859,0.685306606782742,0.614413365364191,0.589971209494375,-2.33475968811843,2.23070955473515,0.0201472409710028,0.985258461470461,-1.23412862308952,0.0189857582390066,0.805778559791956,1.27137396062313,0.566095687811026,-0.818910126933465,-1.7790371452042,-0.227553665945806,0.366517494019327,0.593071873386239,0.797512717746052,0.162407353980324,-1.30611702597087,1.03377208124551,1.09565578426398,0.154225055801428,-0.900764998686435,-1.26980195182849,-3.41283713283721,-2.02344385842187,0.244840252295147,-0.282580966654826,0.117174536262871,-0.434098472859726,0.629938956337339,-0.908572074417847,0.18493579439493,0.548057404573455,-0.638762072497547,0.87287225684347,1.0380655840708,0.750255200965439,0.278787730337341,1.31547007933954,0.322563596917883,0.118135528043684,1.17884566285992,0.510765537800812,0.0346810431994819,-0.0863024974297003,-0.0688594716046719,0.277135337824232,0.815460647585205,-0.907858673019495,0.166918946824952,0.355842282834594,-2.3403826239942,0.153738855689396,1.20306346078959,1.21345583089057,-2.41078076284158,-0.163483927493161,0.0443681141486481,-2.69858639123261,0.395277580196746,0.197061780655446,0.594787778533795,0.409497174687117,0.19867674658859,0.980977216442204,0.265314656808588,1.39663177000264,0.636814752771277,-2.65614473081744,0.618270937225845,-1.20237735730649,0.0531710210817513,-1.50668249175395,-0.934236785405102,1.54505987673464,0.18733281108409,0.665180373754938,0.64097361758352,0.52358409601013,1.00902125669913,0.664063820856321,-1.11166189430392,0.122377088741149,0.96386334991307,0.151271748665697,0.00693557050375917,-1.27724373840057,0.178426731735832,0.307224240025015,-0.263991546798442,-1.38816381674649,1.00513824233692,0.273175519667618,0.817417593499542,0.455384937495521,-0.67093093428068,-0.496855148129039,-0.692203594126305,0.310730083685065,1.0869868754249,0.904861942117539,1.22250135817301,1.05299377725909,-1.68909194767012,-0.483505002093628,-1.36132840341676,-0.676872833549135,-0.316275002779863,0.965664020633198,-0.368157972693228,1.11312201892004,0.521385156346746,0.774455825343143,-0.765437713043232,-0.00589769965291303,-0.705687946132061,-0.0994429113622429,-1.63460862292581,0.203986572612281,0.0256140130828374,0.234602459967868,0.143548013373685,0.245870581723187,-0.719275617873696,1.35630322856487,0.0843868443669648,0.493790684487896,1.61956930326151,-0.133423224109587,-0.728179186476104,0.285609769809533,-1.33842497162522
"PT_enriched_broad",-0.838320833078886,-0.812293197724432,0.375629450029669,0.452978339112461,0.641277407094909,-1.81648767572364,1.6478377272747,0.173012582203863,1.08903692806308,-0.67359815082864,0.311535838748331,0.422365350191862,0.834385536043844,0.886918543126985,-0.689882162771087,-1.33654560327986,0.178655612260365,0.92504048156584,-0.226057884664328,-0.494507425656306,0.301367414526411,-1.52848883103484,1.56989508916205,0.992530570034039,-0.0832552854456223,-0.659215794081534,-1.35734330168508,-3.72763653590366,-1.92193528631733,0.953804244740646,-0.873562402580988,-0.0632974425464568,-0.0943269281519566,0.758335369989661,-1.42428084651814,0.0782645870606363,0.43905617504318,0.239912697617994,0.509053577817534,1.13312331766281,0.686268412385504,0.629779275445518,1.30119038300055,0.130089608944262,0.130169594742455,1.48275865329769,0.668862403510154,-0.400271944905302,0.402481123003079,-0.0383013178250576,0.776987887039402,1.10780415463769,-1.27736449796967,0.0992467645745601,0.145925516877772,-2.84311359063859,0.386434522803261,1.34867028515557,1.58382658958822,-2.43823156115984,0.280619266569391,0.0674505567692651,-2.60626601397604,0.1657542959496,-0.159801903293758,0.689072355894816,-0.17690678551838,-0.0792909480449523,0.958038408099672,-0.0221148060693977,0.578647109199926,0.554137898532789,-2.15460967566387,0.407540209456698,-1.63291393733114,-0.259030664972881,-1.20430463906162,-1.27410669047928,0.73511285914973,0.684282434394134,0.499972797548454,0.792188940944673,0.835729510663114,1.14088273671966,0.593567600818118,-0.783763754010724,-0.292278278917395,1.49930311611108,0.0420097828461584,-0.58771303573619,-1.06736624684343,-0.126150504456457,0.338055420428102,-0.298157572543861,-1.33379030429606,1.41670393105509,0.379865098441391,0.903330732357701,0.632481375945118,-0.790320360299987,-0.670150327037307,-0.16665989923676,0.873069922250328,0.688342412669193,0.638073032560402,1.0207996707186,1.05036776859864,-1.21510646712001,-0.409096038636459,-1.00519960090869,-0.579618152907432,-0.609704708915269,1.15519597356108,-0.0417902189130804,0.890958478401703,0.813016556965183,0.61928681215928,-1.30475144101127,0.317050314882871,-0.683031626014293,-0.0191084793475864,-1.26678493436476,0.524454736482822,0.435896376059623,0.565980874837833,0.176518966129106,0.324181352508415,-0.828432655802372,1.39947259232152,0.162709899365579,0.640598039299868,1.07548084653156,-0.935408734420944,-1.52810152012111,0.168070497369815,-1.79863414918073
"Epithelial_Sig_kidney",-1.11567265133017,-1.40456452286588,0.869816331753209,0.766007593178217,0.990540152915768,-2.8077871284664,0.855712080885922,0.574526383769714,1.16306438134925,-0.733206281506128,0.147555578549311,0.303246776305521,0.856858422492671,0.609487780863655,-0.70903498522262,-2.33418311525912,0.418725983707738,0.739067071642739,-0.617318893831784,-0.862831314639222,0.679979690600156,-1.64331018624549,0.645046105561779,0.190857850620512,0.0279985337836225,-0.855529938487963,-1.64475568447509,-3.49095321336579,-2.07918959866985,0.679327321115404,-0.0103356949480559,0.0450660926840781,0.0513293388298319,0.909173350913426,-1.07895799270404,0.144779617232659,0.414251404690826,-0.381042365941878,0.265559699090945,0.713803706236212,0.563432639138821,1.08271226863907,1.22702341963972,0.561857004296123,0.684374118601459,1.09333234259609,0.79277190403246,0.137120732166111,0.302827941149016,0.115543268401462,0.827833605409999,0.752679073567011,-0.408375450011021,0.733612941053583,0.297330850572076,-2.58870129859316,0.465335130971466,1.06560202607195,1.1463024810991,-2.45739392342809,-0.173948532495028,-0.0186081032581248,-2.6912282306783,0.70849462565037,0.0234486120313617,0.66153440454437,0.441314322113872,-0.696741888462765,0.716697453015171,0.0105697829687988,0.132672860380987,0.845095521216431,-2.60002651567081,0.674684729509918,-1.07379202462712,-0.0261740004515969,-1.95413451100463,-0.934179999254563,0.61395720400956,0.486150127503576,0.476675829688244,0.592253546387723,0.76927059642988,0.521363065011085,0.760891412748799,-0.0927051607459571,-0.0266121258129767,0.957763530545161,0.487037371537713,-0.0551072964178731,-0.983853636025571,0.452226912025171,0.498068493534674,-0.0668987970003669,-1.02965728485254,0.67355196305161,0.28273124607996,0.655692134901393,0.751088879513796,-0.486956352535145,-0.323563261237813,-0.292835188181969,0.77264108966315,-0.0417741435432319,0.621076655237683,0.69143571687496,0.654490052652036,-0.921458382465229,0.128204681856102,-1.14411608696026,-0.00232528219639705,-0.0339889839489742,0.975545219973588,0.720166780860735,0.925889071884256,0.957530305764018,0.675123526302002,-1.07182214201983,0.164056891923339,-0.0591840799504176,-0.0876058002088871,-1.65371832110742,0.318238569615663,0.171313040302259,0.898975513427826,0.893433108034957,0.407032953011584,0.615336858511164,0.816021072623412,0.365806758850976,0.619858085615753,0.547946388843615,-1.27315501611753,-2.82500054968596,0.480841869196241,-1.66135589469453
"MP5_Stress",0.0618715148306767,1.02599713536066,1.17668307858655,-1.07157925693544,2.04923780327948,-0.40715929795895,-0.342967209784153,-1.35508379964645,-0.140376878209889,-1.08664209917854,-0.100263264401014,1.94382738353736,-0.756090183993911,-1.83680383563318,-0.0679286100469279,0.439200965159652,0.270887920132428,0.966198716719752,-0.865873210302607,-1.41596138989191,1.63517752215975,0.273621688543074,1.24368131425479,1.51025472773155,-0.496535029021199,-0.502412666890443,0.109849236650381,-0.180483979414159,1.48867342719975,0.974566210337034,-0.94068274686754,0.906348558530131,0.160014878328756,0.828243971563427,1.46922277756505,-0.38186471960844,0.842201576261313,0.112834049793034,1.76818535830915,-0.2966860431292,1.22771890446121,-1.09791307342226,-0.00175639007620254,0.249066581855514,-0.627748794635021,0.486534211735869,1.06161258313039,0.421121356707118,0.733919703124067,-1.19349664387842,-0.776106826928591,0.154210353822619,-2.7877832798177,-0.20813881906114,-0.287018940250317,-0.381916910357289,0.341365420879273,-0.101717453359881,-0.310662500179596,1.65712347489625,-0.494375406604058,-2.18343633691925,-0.684012252683414,-1.38618448383056,-1.06264045350362,-0.288112632448164,0.847766035883547,1.54520472955922,-1.98644638422914,-0.00986563686326195,0.629355196428767,0.302831338038428,0.480975608391514,-1.21371739114335,0.415264703042639,1.24285471547573,-0.476922999975419,0.64253413623108,-0.219852913351877,0.351122930081392,0.509206129971625,-1.23683022144156,0.341563295755396,0.276551125028924,0.448961809528644,0.886186544931619,-0.725599895579781,-1.65552052347395,-0.06778294152083,0.112179883879533,0.513580154352907,1.70102271693499,0.280761912741918,-0.451624905986467,0.0672556436076097,-1.31259103800716,0.849838022440818,-1.33266355658337,0.831613128314813,-1.13042397937795,0.745126161323923,0.807910340474532,0.458816211826858,-0.889748295771112,-1.96791056321646,0.85418660782033,-0.387971976418752,-0.903274802906317,-0.212561807054918,-0.0302522587673804,-0.00744921246741592,1.11365695274002,-1.34540198032693,-0.248746004125614,-2.61263694869827,-0.038650448891073,1.43743039433793,0.289202724294782,1.40085512646014,0.0353774622988947,1.12297204907903,-0.756664327376953,-0.371888238333044,-0.0195395524296873,-1.2017128415517,1.11511549115264,-0.319304957606939,-1.35626807772404,1.37318420414068,1.83420463231887,-0.694057301206431,-1.15276764011904,0.57956362674625,-1.54064638789163,0.436835462054975,-0.4748081838497
"MP7_Stress_InVitro",0.00607210820871122,-0.286832755399698,-0.614240322434665,-1.24451242302875,-0.647301475646308,1.30988275598969,-0.60666708730636,-0.0566905747760261,-1.12481530720483,0.728485138589456,0.837488330421111,0.0219885442543709,0.478100772801841,1.30200965231408,0.696703614134831,1.9397376681926,1.18902415700669,-0.817074908793914,-0.195318989484895,0.344897642124639,1.43720319556463,0.0126446926315167,-0.313813607945895,0.693544263940703,0.0445066945574159,0.653972999463061,0.00497304218526004,-0.170522761386839,0.987566643648819,0.967997629492995,0.570888710788201,0.33754357362981,-0.0949328545823416,-1.23176360001893,-0.04716502574089,1.05517287625974,0.516435070639629,-0.417406174353908,0.454649032374886,1.06092110575333,-0.151190284540875,-1.08621528024992,-1.26052429452861,-1.3487930951224,-1.10192672611571,-0.33376780598825,-1.02405674388584,-0.534343849633416,0.888588282563479,0.231285185515668,-1.67709878443387,-1.33245942838242,-2.48893034081056,-0.822250791437824,-1.44835750678912,1.20643645917747,-2.06892443755282,-0.503585692749213,-0.538700500213507,2.10191249725544,-0.00565333648268244,-0.256085897663786,-0.282461441011414,-1.02405088240153,-1.38652191774438,-0.0877102566110691,-0.206900745015434,0.972218127629234,-0.0862304350534156,0.588541083350103,0.195968274880109,-1.96275645743487,0.261339970522202,-1.69957033565067,-0.135544101768395,0.485839304852699,1.46832299470585,0.815080750012155,-1.27866776965112,0.548718161755123,-0.719955269880887,-0.304795118983535,-0.702550398431819,0.855232921728828,-1.50192974613477,0.580844893838327,0.661408101696726,-0.815321740218306,-0.561719229349859,-0.81427928176501,1.22732520855345,-0.365160001969375,-1.4725536769576,0.28107460717452,-0.174231458540956,0.386910555987801,-0.853229963975944,-0.377846073027462,1.121193798297,-1.24488861944902,0.109076617962135,0.583053407239811,1.2496836145063,1.20670896661594,-0.446835804129285,0.0195372286262472,-0.241065997407766,1.26549790260407,0.327707860719289,1.17838648692577,-0.332529012005873,-0.250553599166511,-0.425387315266444,-1.56977199031217,0.142421422733815,-0.31758090205072,1.31001772217977,1.14142935584286,2.11315794092213,0.148196799968237,2.38873153774084,1.0830305228798,0.493199325961393,-1.28699526824542,-0.739402554458768,0.134060117258192,0.857499976545208,-3.68781524658807,0.212889117283838,1.47714202648879,0.0582929023656665,0.406960589320264,1.34947956197588,1.10017227649728,-0.302303315145459,0.624054214860461
"MP19_Epithelial_Senescence",-1.16450240128264,-0.287552836972942,-0.891107974410152,-1.21796428551954,-1.29397270519293,2.20883764441349,0.545804380829497,-0.8518825089593,-0.243951016550484,-0.521424005973703,0.553906904651623,-0.430669795716611,0.0331719631788908,1.62506664797275,0.228044328824876,1.97088175349263,0.39859731530296,-1.64949812551814,0.894951241260882,1.19524847622804,-0.306734737846176,0.39983103559109,-0.775697874570447,0.296504777600172,-0.0515376788007837,0.637923505365144,0.683562349919654,1.02490910549144,1.14253376494172,-0.650881162736271,-0.269859602224831,-1.68489011359641,-0.81202212849668,-0.445843365674428,-0.623339054901069,-0.567749816726207,-1.27130448372825,1.62088138066725,-0.853762864194359,-0.520832050920369,0.165512194113056,0.0471460498749183,-1.7608228003437,0.719228417292197,-0.48549188694338,-0.368067577306881,-0.759079241964282,-0.0425385183518455,0.0275393698158242,0.298519192264815,0.26377068450787,-0.935490618071682,-0.134916035811138,-0.848555815826218,-1.15943218369553,-0.0239447505105546,-1.07331134804277,-0.538291062197876,-0.309789950984489,0.139876158429634,1.50901892379342,0.135410359588516,1.67959281244904,1.16744988602206,1.16203573569604,-1.7047239408842,0.429161872108397,0.200569190311979,0.910517646295421,-0.438935706275169,0.761315992919505,-1.58768986669548,1.89262512089926,-1.72680498738574,-0.773056275217743,0.485217724095874,0.866495771935606,-0.160525167899749,-0.285861038168039,0.377540691721188,1.7611016973771,-0.315545634764742,-0.82573044619331,-0.509423144502679,-1.80304698879941,-0.35531499558404,0.226909567425779,0.196163096449885,-0.732914370598679,-0.373390932351912,0.907926213336163,-0.436309889674786,-1.39784587850648,1.45222157732772,0.870970724675172,0.16012331268042,-1.31883611927795,-0.855458979529391,-0.714244126253534,-1.09384910126796,-0.916731323524008,0.390808461348492,0.0723952972321081,0.821846671755016,1.0561258721358,0.657008439664035,0.0972285136685956,1.37261013579346,1.05743025799616,1.24256544859145,0.565351975800832,-1.22306296207015,-1.34166910747607,-1.75679081574585,0.31306914463917,-0.332174483475089,-0.669043977701137,0.78617176167446,-0.451779519725527,-0.119557650721619,-0.937184299319976,2.06175174981461,0.104820352434675,-1.02422506838908,1.80100855147283,-1.11111466141131,1.16670812464744,-1.23339157770809,0.239246071255281,0.423971699083755,-0.365299363455234,1.20922714643056,1.21761801256482,2.7198907559573,2.11310517442322,-1.04633139640579
"MP39_Metal_response",0.35104148405184,1.37802573177277,-1.07484078192763,-0.831458677059664,-0.450515284705063,0.713269329669034,0.34175451548163,0.136791840928166,-1.23012218505353,1.618650130667,0.00387802947643561,0.905804556804551,-0.38069081389662,0.741129725759226,0.288005046595387,1.95503746655212,-0.255309300397369,-0.366740383539649,0.799841606771584,0.735443563116998,0.00295693778671284,0.705729519937532,-0.739898493581264,0.319879961114107,-0.419832181676859,0.862731352683427,1.15183630370415,0.125208988439259,0.78935188641696,-1.29855563036114,-2.93203368260629,-0.441250030373018,0.156992424510167,-0.77264726628722,1.8506030165933,0.0708116597627926,-0.990636233630995,1.24844367878986,-0.175481769478038,-0.0613998661331856,0.351103056707126,-1.23751392985559,-2.90172163633053,-0.196987727394287,-1.0296828654668,-0.374675750117277,-1.29862256526947,0.681524291930596,-0.592891222714714,0.58059609538603,-1.03826746495741,-0.899800544548153,-0.188655753214429,0.773862905836583,-0.584614412376594,0.85081317584018,-0.979315266055193,-1.47711162713427,-1.43476677789609,1.50070751272436,0.625065563986582,-0.297780681774545,-0.329357167203746,-0.582870815838773,-0.607859153096132,-1.04246762664138,0.312173382080953,1.55804531445915,0.0154132639870827,1.05774809314133,1.16503127485438,-0.431502838706448,-0.340927011672913,-0.213709822677383,0.334411486122381,1.22574931494124,1.17812314880752,1.38300000781388,0.508775377478976,1.20839969436229,-0.0791047706039269,-0.503751320993923,-0.194807812652196,-0.678976305011438,-1.01687082711509,2.13008861210454,1.51738972912675,-0.401551704408556,-0.737661981412433,1.336408696523,1.55410682878489,-0.378380205356275,-0.443299916783933,0.170116857963005,-0.240180612612345,-1.73998230039907,-0.0451084852518068,-0.685022318192575,0.0659135912021208,-0.585795532410002,1.09480167513787,1.52820436964476,-0.310233413791404,1.60112664480454,-1.62125139406361,0.420264724290767,-0.374710235869362,0.42510607898512,0.383183641268937,1.44964810098401,1.00364567043422,-1.66663419110639,-1.32321851235501,-1.04779320539846,-1.28000902298877,0.182627571708268,-0.918447916583752,0.253667801379339,0.176175746980327,0.565330145490543,-0.00249209956617688,1.30182138487769,-0.870620343295666,-0.158521111742608,-0.109468741503245,-1.09613856904323,1.31883437677702,-2.29629873829136,0.659148680984283,0.649246007031524,-0.143303382532637,-1.10004479800005,0.573974796110486,1.5005256249623,-2.07292672149389,0.200002657077222
"HALLMARK_DNA_REPAIR",-0.378917163521757,-0.747475445712978,-1.63129661465195,-0.0548820276879632,-1.1509834121015,1.57218165416093,-0.607121577479986,-0.155616312371368,-1.4661715556083,-1.11800038436298,1.95684207422995,0.384634033239239,1.05849353046802,1.6413404161283,0.816138719036857,1.65541475270171,1.36818110722543,-0.159656287677967,-0.317763652834342,-0.0395782801643609,0.0786275735258259,0.726994945934124,0.0722725635388626,0.118369466505874,1.07126354649271,-0.278260648407155,-0.278130665351393,-0.0197211002297393,-0.244964130520432,-0.9448079275353,2.26695842978861,-0.235433638442199,0.806415835600622,-0.453574674358179,0.059672529420979,0.179064979213398,0.480728280963525,-0.0322702362449657,-0.320029826679157,0.416487892079289,-0.428313465239559,-0.0832554349598374,-0.485034441025563,-0.871741475889091,-0.57743267201453,0.317632787396387,-0.265641908727124,-0.545569459152508,1.58858183067268,-0.684240180821548,-0.146078749787317,-0.888867808813603,-5.26176583962845,-0.86507647277295,-1.40249440721008,1.9625016835469,-0.595178688393451,0.937109139857375,1.00647325465013,0.206352761342822,-0.296868105188708,-0.176567455595325,0.63209312770526,1.11258923522387,0.527447956030628,0.110070723765305,-0.841779119346354,0.602609698514175,-0.0957781681484043,0.00914145795417736,0.963850572829515,-1.35083281805742,0.499504497479963,-0.668092671991042,0.463127933758776,-0.479673803979505,0.756602735476834,0.792353607591517,0.0433027674761166,0.817682528546804,-0.860908544635054,0.339152951254738,-0.253321922846275,0.656936454158396,-0.54189219398036,-0.562653729364201,-1.08975136270399,0.298523567963086,-0.402679678278312,-0.5202493832712,0.0305978923581876,-1.22915232814554,-0.542589464710346,0.476507193009106,0.631458105441887,0.915784901698621,-1.28109019968825,-0.170012744483763,-0.0952050419481902,-0.696186779756364,-0.57017634309425,0.226921688488791,0.924714361922234,0.290627384292523,-0.423065936034752,0.433242983760648,-0.204506660415515,0.318927229016468,-0.100320952618055,0.634127135114241,-0.549145622493797,-0.42417749057814,-0.0888039888468923,-0.395638085935284,0.190500896625719,-0.330155382231791,0.395248101135073,0.744501382797239,0.447566899225467,-0.409020557158319,0.412895985928722,1.55172264349191,1.0059453907622,-1.25967502244025,-0.824252227892559,-1.31879290310561,-0.121097961277497,-4.6785777017356,0.751303882919891,0.0198627594843846,0.0432143207807169,0.774483595363654,1.24456041022386,1.50578234472276,1.16822552834148,1.07559229800086
