"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ABHD17A",885.276048333552,-0.0259897168257272,0.121203888796242,0.0461424248373311,0.720803934416941
"ABHD17B",249.083689559932,-0.00379185415049345,0.0469237965626925,0.390585747091229,0.99988901021854
"ABHD17C",121.848497613647,-0.00431267582699115,0.0617082249134026,0.494835885130648,0.99988901021854
"ABI1",1065.46371828955,0.00380861865178336,0.037336855726299,0.243375085868181,0.99988901021854
"ABI2",955.815942901897,-0.000738453351078478,0.0237138039650959,0.74700103054789,0.99988901021854
"ABI3BP",832.03516949418,-0.252592903932998,0.531297574259778,0.00571794634871233,0.260785511821684
"ABL1",2368.41532262855,0.00327128445622914,0.0364471651765788,0.311855027854767,0.99988901021854
"ABL2",1815.70881642188,0.00779683252963163,0.0529604254853798,0.100431810751773,0.963317627996858
"ABLIM1",3691.21977232763,-0.00260510675334263,0.0310255635033847,0.344837750263016,0.99988901021854
"ABLIM2",3.02625179152842,-0.00306833713055487,0.156667393338487,0.783955631342624,0.99988901021854
"ABLIM3",2220.015642297,-0.000425573842929372,0.0219911146603595,0.842403479085171,0.99988901021854
"ABO",100.051664404089,-0.0942851766567958,0.303797144842472,0.0212584905152185,0.509282826927762
"ABR",4481.16652474724,0.0216279047337952,0.100363995640033,0.0402966087603207,0.681327431589788
"ABRA",6.98555937832192,-0.00480478561269416,0.142317071415498,0.692693160654325,0.99988901021854
"ABRACL",309.68832505185,-0.00173028226740648,0.0383950974940799,0.652692337614588,0.99988901021854
"ABT1",357.501069796275,0.000346942426236293,0.0309266406760868,0.912145451368429,0.99988901021854
"ABTB1",397.371620819097,0.00474516587315911,0.0511959151440265,0.31706649421292,0.99988901021854
"ABTB2",1174.87770422866,0.00343075458643211,0.0394995532990007,0.334663381267168,0.99988901021854
"ACAA1",904.204258189129,-0.0413977721296549,0.146470741485375,0.0214038545242596,0.509871886097934
"ACAA2",1819.61542335793,0.000478478913116878,0.0282382761984861,0.865360242788,0.99988901021854
"ACACA",1064.50136396906,0.00182364614720773,0.0281183202754767,0.479578597916359,0.99988901021854
"ACACB",175.582223010515,-0.0197976974543562,0.136129361808872,0.155184393031169,0.99988901021854
"ACAD8",186.630358873234,-0.00749443997966693,0.0698085175523885,0.260632475806226,0.99988901021854
"ACAD9",748.548953639059,0.000219633646247705,0.0247865485020813,0.928607766712799,0.99988901021854
"ACAD10",261.262647445693,-0.00182807609761705,0.0428538841593445,0.677529051019387,0.99988901021854
"ACAD11",545.544051566453,3.16985831779119e-05,0.0305569656296668,0.991872499723009,0.99988901021854
"ACADL",8.64133070500252,-0.0146322927706157,0.181083175182845,0.27934354232482,0.99988901021854
"ACADM",403.033440450185,-0.00934409591582448,0.0682603079719551,0.136546287374325,0.99988901021854
"ACADS",586.608867458822,3.35080547100774e-05,0.0285827428910832,0.990726432580787,0.99988901021854
"ACADSB",436.317729152117,-0.0377755466537808,0.179246239745043,0.0591883433885566,0.797943507286845
"ACADVL",5936.35194720417,0.000515264635418495,0.0192742733500645,0.782627934752339,0.99988901021854
"ACAP1",54.9617679869835,0.00864696420953873,0.119328453876956,0.476811356909983,0.99988901021854
"ACAP2",1076.79622746889,0.000606464557707444,0.0201816409880972,0.755268965355279,0.99988901021854
"ACAP3",383.695180290443,-0.00102883334421566,0.0321802598503033,0.748890078301414,0.99988901021854
"ACAT1",508.777988933776,-0.722616340709166,0.377208616308741,0.000188984527389632,0.0305878371648195
"ACAT2",187.190745613322,0.269022743821961,0.475152406597248,0.00448901152831602,0.220862009590527
"ACBD3",907.767368104071,0.000347138477497485,0.0203460966259583,0.860830510954396,0.99988901021854
"ACBD4",234.841551115178,-0.00344174099281095,0.060146813140603,0.585902001781582,0.99988901021854
"ACBD5",1151.81936751183,-0.000252298501641926,0.0246705734246371,0.917548480437792,0.99988901021854
"ACBD6",467.556391603763,-0.00218192473086101,0.0320335015577674,0.458806117565049,0.99988901021854
"ACBD7",9.34569527885833,0.00170044084589656,0.12795675507552,0.88690957852613,0.99988901021854
"ACCS",51.6874430004648,0.00343056676874534,0.0969854489983892,0.742569536564424,0.99988901021854
"ACD",235.619512071387,-0.00032166164083836,0.0465987181220162,0.94921601158003,0.99988901021854
"ACE",10.7132097250499,0.0431350225790634,0.336536387838926,0.0237708094099535,0.534774916142757
"ACE2",38.1447976009198,-0.00555933888498304,0.0910730876253587,0.569008227618474,0.99988901021854
"ACER2",218.039672441297,0.00027859451407779,0.0423213782443087,0.950908965793096,0.99988901021854
"ACER3",481.849867083089,-0.00419204080870599,0.047703103622287,0.342412353260249,0.99988901021854
"ACHE",20.2469934086723,0.00224778253450387,0.109064731659882,0.842465069889681,0.99988901021854
"ACIN1",1863.19741528185,-0.000343066979006549,0.0219965129723084,0.873035584508256,0.99988901021854
"ACKR2",9.04351039805009,-0.012132642033982,0.161603717042772,0.36869927965069,0.99988901021854
"ACKR3",6.68622394170661,0.0219109129722573,0.253541376241161,0.0628563344286277,0.815189530831129
"ACKR4",24.8832284285382,0.00346594138821723,0.0992924179145963,0.744507134721195,0.99988901021854
"ACLY",8107.03361750363,0.00315977835908494,0.0348794997939072,0.305275425388895,0.99988901021854
"ACMSD",268.292217180584,-0.00134174494991571,0.033178920093032,0.682201167176122,0.99988901021854
"ACO1",1538.31658431486,-2.89997062529501e-05,0.019369145180118,0.98779103752624,0.99988901021854
"ACO2",1781.87601596593,-0.000977033299752806,0.0208415676299801,0.620479976975579,0.99988901021854
"ACOT1",67.8773751107302,-0.0020201475935662,0.0695260924150276,0.793176629484772,0.99988901021854
"ACOT2",387.071778013856,-0.00432492967165183,0.0451558299428175,0.287052417832457,0.99988901021854
"ACOT4",83.0524945478493,-0.0103890090001482,0.107565202486051,0.349016989872733,0.99988901021854
"ACOT7",801.188318467602,-0.000757006537542552,0.0439415717585403,0.871926588736867,0.99988901021854
"ACOT8",179.34127042743,-0.000309450848249145,0.0386695194534107,0.939491219380784,0.99988901021854
"ACOT9",409.934362451151,0.00360701295150789,0.0484067642949959,0.439898916970399,0.99988901021854
"ACOT11",10.3296299985307,-0.00970949423609045,0.158968339204993,0.447156719589808,0.99988901021854
"ACOT13",358.95019039952,-0.00026592294014845,0.0281037126144957,0.924908760296113,0.99988901021854
"ACOX1",1630.11539408551,-0.000806312034891355,0.0226864625651174,0.710586258330413,0.99988901021854
"ACOX2",18.6777484103025,-0.0371916096178051,0.26709272118259,0.0631051881214247,0.817104445607365
"ACOX3",290.058804471655,-0.00351466014190706,0.0478571534760931,0.446944651040723,0.99988901021854
"ACP1",889.298773554479,7.98878341077766e-05,0.0203384885908994,0.967960329425281,0.99988901021854
"ACP2",556.01219947781,-0.000746180267199651,0.0262944883967449,0.771615113976571,0.99988901021854
"ACP5",60.8686041089399,-0.0014532546175068,0.169080698345772,0.882183573641207,0.99988901021854
"ACP6",297.411870794975,-0.0118768553281046,0.100159022054798,0.236660431442471,0.99988901021854
"ACRBP",14.3140989365343,-0.149101137551364,0.624985125887235,0.00397680646585786,0.200685077623063
"ACSF2",126.570511633764,-0.031991170208464,0.181897956592871,0.0961785354214762,0.951161700009793
"ACSF3",318.243913018139,-0.000915732328979574,0.0322920078766488,0.777826531312985,0.99988901021854
"ACSL1",2403.9652633613,-0.0210982232496414,0.103571834259089,0.0493694097088401,0.730298037077521
"ACSL3",776.354498277403,0.00103835925666625,0.0327265515013839,0.751451097858626,0.99988901021854
"ACSL4",6923.75462672141,-0.027608030216492,0.147307280249838,0.0782853946344799,0.887449106346673
"ACSL5",122.867466269803,0.00107769101162006,0.0583533326897078,0.867297708404432,0.99988901021854
"ACSM3",125.903896037363,-0.0240573964145578,0.169655718756284,0.157852151345683,0.99988901021854
"ACSS1",199.482932177601,-0.00339022315443101,0.0516405270012138,0.512501357153447,0.99988901021854
"ACSS2",451.487709827795,-0.00125955448123345,0.0300730787839522,0.666153128590413,0.99988901021854
"ACTA2",922.458644300011,-0.00284072346085861,0.0506639875876405,0.584069018204029,0.99988901021854
"ACTB",121073.200697026,0.00214750183131688,0.0387927323394642,0.571351266594835,0.99988901021854
"ACTBL2",12.3870638802169,-0.00463107662449139,0.153626378369534,0.691386902956814,0.99988901021854
"ACTG1",72104.0698658862,0.00169285291229602,0.0228190484330834,0.417586799351532,0.99988901021854
"ACTG2",11.7289627612291,0.00243430819824411,0.16565325442351,0.813248952252498,0.99988901021854
"ACTL6A",525.298223076873,-0.000988854042559619,0.0399499473392962,0.812750004976145,0.99988901021854
"ACTL10",33.1082772341055,-0.00934868126206837,0.110318201294759,0.413726145579865,0.99988901021854
"ACTN1",8946.01222034864,0.00301679832100873,0.0387503862448907,0.396529395861823,0.99988901021854
"ACTN4",17276.0930988517,0.00307023180008248,0.0379727882631081,0.373527408177313,0.99988901021854
"ACTR1A",1691.37059975812,0.00158366909952571,0.0310209153216546,0.592996034293106,0.99988901021854
"ACTR1B",1219.17427328574,0.00830785839674237,0.0580172068265035,0.111794892942136,0.99553598202413
"ACTR2",7598.25445617725,0.00382638058044107,0.0375863945221021,0.244549344647364,0.99988901021854
"ACTR3",5898.46753292124,0.00198445129815638,0.0329080712107787,0.521479188224445,0.99988901021854
"ACTR3B",45.4433157144579,-0.0114053905273209,0.110266013743843,0.313272714883612,0.99988901021854
"ACTR3C",179.34967019417,-0.00108800956006979,0.042711785316325,0.809212473245378,0.99988901021854
"ACTR5",72.8888695496108,-0.000992366140311675,0.063149483584233,0.887768070543706,0.99988901021854
"ACTR6",184.661187309978,-0.00124404778607812,0.0382863596602336,0.75149174898487,0.99988901021854
"ACTR8",442.603204261475,-0.000817214494016375,0.028374933586801,0.770216930827626,0.99988901021854
"ACTR10",665.79376502974,0.000671809687174836,0.0235925168726928,0.768686240502675,0.99988901021854
"ACTRT3",49.8051088010908,-0.0054980824416924,0.0820309988750094,0.528985874996069,0.99988901021854
"ACVR1",647.133355586107,-0.0021002112059588,0.0309113666938664,0.458654938020372,0.99988901021854
"ACVR1B",2188.71901491612,0.00266602682278407,0.0458668761055395,0.561318076312877,0.99988901021854
"ACVR1C",8.66681726435426,-0.0110473291288841,0.158315047995239,0.404122780102881,0.99988901021854
"ACVR2A",296.742217761915,-0.00419032862919415,0.0479200464520943,0.345775738581426,0.99988901021854
"ACVR2B",522.281546061727,0.00584141517707431,0.0638605580113025,0.347108680663094,0.99988901021854
"ACVRL1",74.4271381815305,-0.0676307835563712,0.300683190404745,0.0384065926861696,0.661895103983769
"ACY1",884.147242835169,-0.0763665351196257,0.206514450169446,0.011592851422123,0.381787404651159
"ACYP1",18.4363524256949,-0.00802639870892055,0.119674264953243,0.508618007252889,0.99988901021854
"ACYP2",55.2360013064461,0.000377400085503711,0.0658247281560445,0.959149529211902,0.99988901021854
"ADA",23.4634010620129,-0.00579492937926533,0.103953132285556,0.59752557620299,0.99988901021854
"ADAL",87.1057848778896,-0.00280904211072942,0.0609995295238322,0.66836063959442,0.99988901021854
"ADAM8",992.505918500946,0.0318158499207438,0.13996081575859,0.0418206680465768,0.692657641212969
"ADAM9",10195.2469036893,0.0207708030555703,0.101601222488094,0.0482209710876529,0.725610803033253
"ADAM10",5373.13694722242,0.00457692170506659,0.0437814017550398,0.236351574430475,0.99988901021854
"ADAM11",15.6434976869041,-0.00214260266940001,0.145071110590359,0.855213111994552,0.99988901021854
"ADAM12",764.90928447555,0.000718439576824362,0.0258447417045312,0.775926516578982,0.99988901021854
"ADAM15",2482.82937040523,0.00511212478315069,0.0469402267733604,0.218665089200474,0.99988901021854
"ADAM17",1011.56709688722,0.00315699233889568,0.0385374200909143,0.366927129961585,0.99988901021854
"ADAM19",710.574021674825,-0.0105018547657547,0.0879334703601156,0.222624582501835,0.99988901021854
"ADAM20",19.6483064140622,-1.10894166099105e-05,0.104408444737262,0.999196440634548,0.99988901021854
"ADAM21",10.8665323423108,-0.0022855973376083,0.12436241097646,0.848015672052603,0.99988901021854
"ADAM22",25.8219101830327,-0.0102535236020462,0.122219552571251,0.409232911427919,0.99988901021854
"ADAM28",152.032853987213,-0.0236259487515561,0.148359944027094,0.124296879347325,0.99988901021854
"ADAM32",16.0492170631815,0.00802387510264511,0.126359687813554,0.520267286735818,0.99988901021854
"ADAMTS1",16918.6221735255,-0.0017449324094886,0.0221481654296032,0.391123299672618,0.99988901021854
"ADAMTS3",328.262702551444,-0.057874253848312,0.211422820156414,0.0290642585968841,0.585342701210692
"ADAMTS5",1022.81080017328,0.172116842908515,0.295421381455968,0.00382662281069902,0.195334376706144
"ADAMTS6",30.5502953454037,-0.0036774426984663,0.0961753589508441,0.722826744297513,0.99988901021854
"ADAMTS7",149.805910994504,0.00374579951996377,0.0769839738994626,0.655059662045659,0.99988901021854
"ADAMTS9",1495.23169596336,-6.59978638310067e-05,0.0192063885463692,0.971986698760879,0.99988901021854
"ADAMTS10",15.2128277381301,-0.00229521110504336,0.112197682419955,0.84155666826308,0.99988901021854
"ADAMTS12",305.78425166362,0.00879653197135577,0.0815035701267037,0.272616609761454,0.99988901021854
"ADAMTS13",49.7915993694273,-0.00370373333112311,0.07638130361681,0.656175871870757,0.99988901021854
"ADAMTS14",187.658167182469,0.763702130371155,0.787649502774395,0.000731403219965289,0.0701029736196147
"ADAMTS15",11.7721701168971,-0.00103260529596108,0.166413184459944,0.918355059597134,0.99988901021854
"ADAMTS16",2.84440123086859,-0.00289053126199235,0.168414336819576,0.774397152114476,0.99988901021854
"ADAMTS18",3.82299639675341,-0.000487249517142254,0.156562829342167,0.964572653514071,0.99988901021854
"ADAMTS19",6.96659764096083,-0.00227429857635437,0.15498138901813,0.839226412058278,0.99988901021854
"ADAMTSL1",187.527158649737,-0.0105991383144777,0.0861512075804883,0.205060301649528,0.99988901021854
"ADAMTSL3",313.658719111168,-0.0398638216413838,0.16788744272368,0.0403768425497706,0.681327431589788
"ADAMTSL4",158.039814095852,-0.00550750611287174,0.0754082966815745,0.485214481240745,0.99988901021854
"ADAMTSL5",49.8945413714176,-0.00550345633563479,0.0819666471822296,0.528171884308259,0.99988901021854
"ADAP1",48.5704603472049,-0.00101011615913364,0.0715767193414337,0.89957927684701,0.99988901021854
"ADAP2",57.97030227212,0.0190950895972465,0.135380049916614,0.167258990350923,0.99988901021854
"ADAR",5109.49131707263,0.00133348495065848,0.0201041135234594,0.480254949444348,0.99988901021854
"ADARB1",135.899307217258,0.00536545320240871,0.0614733871074748,0.371293862395215,0.99988901021854
"ADAT1",283.342500162324,0.0022827191697983,0.0477095991866201,0.643308826474313,0.99988901021854
"ADAT2",56.7144198425615,-0.0073929550330845,0.0994957454572581,0.480675005543362,0.99988901021854
"ADAT3",82.3108164353367,-0.0206488584773536,0.136014743189605,0.138884622807751,0.99988901021854
"ADCK1",35.5716609434239,-0.00375377336796394,0.087153996334129,0.692892268459457,0.99988901021854
"ADCK2",477.269549920975,0.000661447716292543,0.0260707838447539,0.795844699376134,0.99988901021854
"ADCK5",112.035892207386,-0.000715751667645334,0.0487647406740617,0.892515364125669,0.99988901021854
"ADCY1",17.5439565161895,-0.00150723800022588,0.11653813855967,0.897153276939179,0.99988901021854
"ADCY3",501.981951912001,0.010221896607391,0.0914718862957149,0.262585216304708,0.99988901021854
"ADCY4",12.2185679265942,-0.00532297632869839,0.150919061951647,0.655981979006827,0.99988901021854
"ADCY5",316.229612395552,0.00341658770724125,0.0583584670158474,0.574420572147036,0.99988901021854
"ADCY6",1575.43677945906,0.001321017498714,0.0227047584161737,0.531097536570424,0.99988901021854
"ADCY7",435.215670815105,0.00160612043153683,0.031730250528712,0.597618411192988,0.99988901021854
"ADCY9",274.771610506443,0.0775284132102996,0.230342072332202,0.0163772081592569,0.455592967892244
"ADCY10",6.20073566545283,-0.00300245579460321,0.139099981657661,0.802376091045075,0.99988901021854
"ADD1",4002.24314897602,0.0148898233494689,0.0765885594102752,0.0484562749150683,0.725859684732265
"ADD2",13.219721310893,0.0241327461694269,0.205358267202226,0.15100122606822,0.99988901021854
"ADD3",2428.81580651366,0.00337373434619697,0.0331785776147865,0.244395570059465,0.99988901021854
"ADH1C",30.4605555620585,-0.0239168670883942,0.201987343547683,0.156317882832098,0.99988901021854
"ADH5",2156.68488618846,-0.00074041577450995,0.0186135819549386,0.680128910126115,0.99988901021854
"ADH6",46.6315832952765,-0.0239449400915499,0.160506279705611,0.145320445644118,0.99988901021854
"ADHFE1",40.1239719240392,-0.00794064532769908,0.11803983643712,0.509488415357438,0.99988901021854
"ADI1",567.465530498764,-0.00382381169801269,0.0472701965747774,0.390651849936329,0.99988901021854
"ADIPOR1",1564.19100930292,1.96410542980222e-05,0.0198333482071195,0.991921608510384,0.99988901021854
"ADIPOR2",973.438487402427,0.00142399451462335,0.0312656916431508,0.638098849782937,0.99988901021854
"ADIRF",1447.23763133149,0.00796996032284527,0.0585827539718392,0.130230280291295,0.99988901021854
"ADK",381.83758699988,-0.00276017681250681,0.0446427642390385,0.530436543392068,0.99988901021854
"ADM",1283.15284859237,-0.00433894016725126,0.060768033250876,0.482675889877686,0.99988901021854
"ADM2",320.301463984395,0.00930461890084766,0.0840395116694861,0.260730581349371,0.99988901021854
"ADM5",16.5671199918821,0.00856913877296073,0.135117324559176,0.50378427880325,0.99988901021854
"ADNP",2216.23724657554,0.00104618256648018,0.0312687718522493,0.735897498963394,0.99988901021854
"ADNP2",837.108836298226,0.00233580376781779,0.0327672497671482,0.435684983419873,0.99988901021854
"ADO",624.296076805652,0.000582043913755729,0.0228851619494309,0.79313395959701,0.99988901021854
"ADORA1",675.867289807735,0.00205932355971964,0.0420830696594101,0.62747678414459,0.99988901021854
"ADORA2A",48.6339836857257,0.000905521954205308,0.0834605099415231,0.922152041274634,0.99988901021854
"ADORA2B",185.078654467662,-0.000916885204397646,0.0455521766153442,0.850995188499946,0.99988901021854
"ADPGK",670.581911362215,0.000403754388088746,0.02921455913822,0.890797176623943,0.99988901021854
"ADPRH",178.750471009052,-0.00505099450196277,0.0572336897264462,0.357546751063839,0.99988901021854
"ADPRHL1",9.98796994762916,0.000967093342532611,0.127089960333298,0.935356687870303,0.99988901021854
"ADPRM",88.5145514121205,-0.00150085118297096,0.0632024248864916,0.830268576832359,0.99988901021854
"ADRA1B",574.016396484734,4.36419605784655e-05,0.0369563528945952,0.991014075799859,0.99988901021854
"ADRA1D",6.2356936740555,-0.00115952865413806,0.139026337262006,0.922186402390141,0.99988901021854
"ADRB1",9.93192568545672,0.016313333013714,0.178632495803654,0.258667144563038,0.99988901021854
"ADRB2",40.3919087178768,-0.00415755720701787,0.0882933227549411,0.664693148417635,0.99988901021854
"ADRM1",1132.29761743275,0.000572780170119826,0.0313631321930727,0.856961370271826,0.99988901021854
"ADSL",666.348203332506,-0.000927736298977851,0.0272986455691395,0.726997709960283,0.99988901021854
"ADTRP",24.4320076406049,0.00230607613147329,0.0938222742256695,0.821111349131634,0.99988901021854
"AEBP1",3111.45859262976,-0.293088426818929,0.520431263179242,0.00428470239962733,0.213784098676143
"AEBP2",711.853772690604,-0.00086202261054437,0.023380641953501,0.700060820813108,0.99988901021854
"AEN",992.022669097879,0.00149721874706038,0.0294551275016501,0.592485156410953,0.99988901021854
"AFAP1",1578.32844201444,-0.0146105706820243,0.0782903186839343,0.0558633222600645,0.776629005559055
"AFAP1L1",631.069938417185,-0.0108034995035543,0.0771270915013454,0.135620424428209,0.99988901021854
"AFAP1L2",1034.63405564335,0.000440130290920629,0.0204013145622945,0.824055470580185,0.99988901021854
"AFF1",2301.03422032112,-0.00117863311662278,0.0288991354607594,0.673520342629092,0.99988901021854
"AFF4",4334.1994084028,0.000725914512261859,0.0240224202614226,0.754736726177275,0.99988901021854
"AFG3L2",907.4864799743,-0.000103950440685088,0.020179270009524,0.957977933337302,0.99988901021854
"AFMID",314.385836207234,-0.00236417616574134,0.0545455527007229,0.683895428081196,0.99988901021854
"AFP",9.13288673304453,-0.0187692056565179,0.200427522999074,0.189656937924101,0.99988901021854
"AFTPH",682.411666115452,-0.000176006071593402,0.0229644804183821,0.937826537219182,0.99988901021854
"AGA",343.841555228202,-0.00263395412734573,0.0404060750747528,0.496402170183308,0.99988901021854
"AGAP1",1467.31841331356,0.000666214637455137,0.0196387167675079,0.724508412101524,0.99988901021854
"AGAP2",12.2752994390324,0.0245550529235317,0.197290342911832,0.157404079428545,0.99988901021854
"AGAP3",711.240333459496,0.000320798448810338,0.022650560821782,0.884916605323546,0.99988901021854
"AGAP4",73.9953378985866,-0.0031166711854367,0.0682822801195515,0.674612712897681,0.99988901021854
"AGAP5",39.7237248173,-0.00141062626585398,0.080877794473697,0.87533894919609,0.99988901021854
"AGAP6",89.7264726802576,-0.00410913009968119,0.0815542205031063,0.643076703656587,0.99988901021854
"AGAP9",91.7316141480335,-0.00343650448270392,0.0860814984635957,0.715169347283469,0.99988901021854
