"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CYP1B1",1567.87639865309,1.43266900468266,0.776101319155392,0.00371838625046442,0.027241081558894
"CYP2C9",21.3645648344037,0.704404967195537,0.83861760179746,0.104429426001209,0.249424613283728
"CYP2D6",8.03971517074896,0.436665719632272,0.919647954459793,0.229483371343047,NA
"CYP2E1",18.7672046797145,-0.941563643856665,0.942900676126663,0.0383855214883062,0.130373645364175
"CYP2J2",64.3558896557776,0.0241500305817958,0.759704849195782,0.952694603825238,0.9747293007335
"CYP2R1",90.1975608897458,-0.438976413263643,0.591855155558016,0.312315089757228,0.502132034768688
"CYP2S1",24.0434591983533,0.11716928086228,0.778191269326624,0.769240619499131,0.86726774269194
"CYP2U1",180.019379031706,0.508577617985805,0.47335090992106,0.19650200558783,0.375829429690056
"CYP2W1",4.72209054133728,0.336361921995388,0.983010606337699,0.273503483413351,NA
"CYP3A5",69.8147381113468,-0.156135194857485,0.590308074708823,0.717825621332746,0.834102372836481
"CYP4F11",171.36622652578,-0.0623063719968749,0.762993676012159,0.877997670970775,0.93214086068064
"CYP4V2",634.986781688709,-0.291726933001132,0.578931869343039,0.498176724640553,0.672778509705767
"CYP4X1",10.6774954196744,0.734873909456803,1.12190608683112,0.0568766413097785,NA
"CYP7B1",94.9557520620589,-0.752994254099942,0.720113242309197,0.0955650855792637,0.2354475324463
"CYP20A1",477.929483779079,0.837014386182725,0.437996306785577,0.0255755161986739,0.0996123743109462
"CYP21A2",20.4187704648265,0.338861318263516,0.85004021685767,0.370390388095701,0.557851221446663
"CYP24A1",40.2525564785372,-0.753794719245429,0.904477378785656,0.0791140278647453,0.20911052178358
"CYP26A1",12.9735003126651,1.01233574502739,1.24001211390366,0.0225381131247736,0.0916501726141385
"CYP26B1",84.7262693439057,-6.44345511870711,1.83298645941057,6.63351497962376e-07,4.45002964055055e-05
"CYP26C1",18.767073403633,1.21936230102464,1.12905880172349,0.0132482564729255,0.0637879015363079
"CYP27A1",339.448746771951,0.692312187699781,0.49963155245738,0.0883974339704908,0.223092697240067
"CYP27B1",25.5671972060902,-0.983624166634262,0.962786187645958,0.0324072685621153,0.116525179129162
"CYP27C1",5.10943276522366,-0.436413634162134,0.979940259452832,0.196987074155732,NA
"CYP39A1",19.8333918988458,-0.0438206405670439,0.808732072005876,0.90801468222637,0.950074495036462
"CYP46A1",4.77958044457322,0.184189684494243,0.954012627920226,0.514834485428777,NA
"CYP51A1",5664.9240390148,-2.89928243326774,0.708353826265639,2.69496958820746e-08,3.33338956832651e-06
"CYS1",1117.33589089921,0.917582954559649,0.54613453225012,0.0312541358661478,0.114058347446211
"CYSTM1",1623.62825773861,0.388724069236804,0.406972667509191,0.275761864143245,0.463361401897249
"CYTH1",338.072520603781,1.14767670908201,0.424435065032862,0.0017311630750495,0.0159303461493489
"CYTH2",1101.14743851995,0.631519838344408,0.379478256539361,0.0621474881050832,0.178888160519377
"CYTH3",636.372491646461,1.57708907657176,0.436841657446473,2.28888507235969e-05,0.000755450668960167
"CYTH4",13.6022088288644,-0.21305891779178,0.822169548883684,0.574524653969503,0.733795448550606
"CYTIP",102.265060119783,1.02674058180316,0.980190927578667,0.0273951281089295,0.104589131587582
"CYTL1",4.93449817037155,-0.350221218893319,1.04419405108704,0.211947808563482,NA
"CYYR1",126.391071033395,6.72342150504737,1.40885836523335,1.39650086459849e-08,1.95510121043788e-06
"D2HGDH",318.013116916346,0.135928420777198,0.454145072437873,0.723242749020797,0.837722758662146
"DAAM1",159.116768449548,0.821744580387273,0.512144197010872,0.0461465170175471,0.146976656700887
"DAAM2",124.290198492564,3.28193855373871,1.273033338057,1.02790146069559e-05,0.000409233269039431
"DAB2",2237.5657461113,1.10842430387915,0.396069871995028,0.00147483410738155,0.0144311724485722
"DAB2IP",1314.55612849076,0.164267134194666,0.445284153532731,0.664797514938921,0.800294844592446
"DACH1",107.597562724166,1.28963956032002,0.719038651236234,0.00694269308858785,0.0413349296352467
"DACT1",46.6725939211906,0.388238305893536,0.815434411634993,0.332883084903876,0.52108346235235
"DACT2",16.4420811105272,1.52470633726019,1.47882482946239,0.00528128132023106,0.0344337379834922
"DACT3",34.9553373313609,0.0865771979773775,0.928293007608064,0.762462864340764,0.862879822991215
"DAD1",1244.81205559925,-0.930930149128915,0.427041340506696,0.0114984123743078,0.058061741438241
"DAG1",3025.87058701448,-0.575572169370765,0.408596138439902,0.107458888751824,0.254371282552626
"DAGLA",114.522820714152,-0.26726524044585,0.549661092283595,0.527760061292199,0.696615390623006
"DAGLB",632.85480084923,-0.216279075121681,0.366562437411674,0.512245518040855,0.68421135456495
"DALRD3",425.877473258135,-0.181012071834316,0.404737015621671,0.610455138046813,0.762108106547224
"DAP",3380.54087433841,-0.400015829378913,0.508673074777076,0.3285490588123,0.517201664191571
"DAP3",1185.04122194706,-0.636853409528039,0.380844654888635,0.0606657376885266,0.176699016495617
"DAPK1",1858.01106480965,-0.142605392673839,0.379231300103972,0.673753924276174,0.805939121494443
